#1
double upperStorageTemp(35040,2) # profile of quarree100 upper storage temperature as simulated by TRNSYS, step size is 15min
1	63.66932226
2	63.66754234
3	63.67309932
4	63.67722967
5	63.68009554
6	63.68208834
7	63.68343278
8	63.68411884
9	63.6845032
10	63.68429226
11	63.6829845
12	63.6803198
13	63.6756068
14	63.66778491
15	63.65312348
16	63.63533146
17	63.61101486
18	63.58180302
19	63.55143028
20	63.52182463
21	63.49261896
22	63.46324368
23	63.43258752
24	63.39846802
25	63.36040313
26	63.31986907
27	63.28050073
28	63.24281248
29	63.20799155
30	63.17629988
31	63.14735383
32	63.12024811
33	63.09527975
34	63.0738446
35	63.05808571
36	63.0510901
37	63.05674003
38	63.07850616
39	63.13044434
40	63.18837822
41	63.26191271
42	63.34687414
43	63.44005839
44	63.53879817
45	63.63977485
46	63.74073132
47	63.83903079
48	63.9315196
49	64.01848777
50	64.10297267
51	64.19011274
52	64.27047383
53	64.34624828
54	64.41075984
55	64.46622886
56	64.51622345
57	64.56075555
58	64.59849853
59	64.62960183
60	64.65506792
61	64.67651219
62	64.69436482
63	64.70778216
64	64.71711101
65	64.7226373
66	64.72505354
67	61.92642172
68	62.07289971
69	62.21088911
70	62.34122564
71	62.58359759
72	62.80068798
73	59.95183321
74	60.28859199
75	60.60039682
76	60.88630406
77	61.15396298
78	61.40184269
79	61.63213976
80	61.84989657
81	62.05812496
82	62.25709192
83	62.44525331
84	62.62292294
85	62.79104129
86	62.94988563
87	63.09937319
88	63.23793753
89	63.37012997
90	63.49394153
91	63.60952638
92	63.71729031
93	63.81746967
94	63.91030918
95	64.04019788
96	64.15643554
97	64.2600148
98	64.35190964
99	64.4330073
100	64.50090731
101	64.56488481
102	64.61979481
103	64.68156837
104	64.72361888
105	61.8154115
106	60.09924659
107	59.26639862
108	58.69666932
109	58.23428734
110	57.90015786
111	57.60186379
112	56.85860837
113	56.76603614
114	56.68094593
115	56.60263535
116	57.57877278
117	58.43825654
118	59.19839426
119	59.87396129
120	60.47771309
121	61.02014122
122	61.50898671
123	61.95011749
124	62.33133523
125	62.69338907
126	63.02259765
127	63.32351401
128	63.59917271
129	63.85182148
130	64.08353373
131	64.3000402
132	64.5066531
133	64.69932152
134	64.87711901
135	65.03982541
136	65.17627776
137	65.30806809
138	65.42482829
139	65.52806769
140	65.62076987
141	65.70483976
142	65.78122738
143	65.85018354
144	65.91220783
145	65.96680674
146	66.01577819
147	66.05835686
148	66.08996171
149	66.10821906
150	66.11370954
151	66.11058556
152	66.10190247
153	66.08855827
154	66.06952888
155	66.04252231
156	66.00752006
157	65.96481296
158	65.91093269
159	65.84821271
160	65.78165536
161	65.70978547
162	65.63259461
163	65.54924239
164	65.45729804
165	65.35593389
166	65.24671628
167	65.13393221
168	65.02330329
169	64.91732051
170	64.814896
171	64.71159571
172	64.602689
173	64.48786719
174	64.36866287
175	64.25202005
176	64.14195419
177	64.03965826
178	63.94400129
179	63.8520414
180	63.76274657
181	63.67564588
182	63.5902057
183	63.50550416
184	63.41926346
185	63.33340293
186	63.24443819
187	63.15894935
188	63.08331564
189	63.01936086
190	62.96373274
191	62.90968369
192	62.85578543
193	62.8019962
194	62.74838468
195	62.695039
196	62.64167885
197	62.49752062
198	62.34502867
199	62.2309394
200	62.1248017
201	62.02935645
202	61.93887609
203	61.84208787
204	61.73705762
205	61.62379079
206	61.50510686
207	61.38432343
208	61.2636176
209	61.14891176
210	61.03862633
211	60.9409666
212	60.85715459
213	60.78720302
214	60.73075221
215	56.72349613
216	57.56668413
217	58.33465752
218	59.03317913
219	59.64555001
220	60.1748372
221	60.60594581
222	60.99503116
223	61.38624049
224	61.72562955
225	62.02404383
226	62.29313459
227	62.55983555
228	62.83378549
229	63.1075178
230	63.37631976
231	58.89556476
232	59.64601599
233	60.33962598
234	60.96086264
235	61.50786752
236	61.99200786
237	62.43386997
238	62.8490578
239	63.24540178
240	63.62047258
241	63.96735868
242	64.28456524
243	64.57304079
244	64.83106396
245	65.0636657
246	65.26823296
247	65.44825944
248	65.60539107
249	65.74122311
250	65.85837133
251	65.95563174
252	66.03436144
253	66.09908701
254	63.71416849
255	63.90118389
256	64.06939358
257	64.22007193
258	64.35068314
259	64.4697976
260	64.57423956
261	64.66528558
262	64.74441929
263	64.81322585
264	64.87301381
265	64.92500779
266	64.97022857
267	65.00951934
268	65.04376627
269	65.0735948
270	65.09716109
271	65.11848131
272	65.13519326
273	65.14736077
274	65.15524214
275	65.15961211
276	65.16158065
277	65.16181695
278	65.16037811
279	65.15691506
280	65.15165676
281	65.14492793
282	65.13600727
283	65.12723238
284	65.1177478
285	65.10776727
286	65.09746577
287	65.08696116
288	65.07768843
