#1
double z(502,7) # first column: pressure [bar], second column: compressibilty factor z of hydrogen at 273.15K, and so on
146	1.0938783	1.0830964	1.0740522	1.0664824	1.0601115	1.0547065
148	1.0952369	1.0842739	1.0750892	1.0674068	1.0609436	1.0554613
150	1.096597	1.0854522	1.0761266	1.0683314	1.0617757	1.0562164
152	1.0979583	1.0866312	1.0771644	1.0692562	1.062608	1.0569714
154	1.099321	1.0878109	1.0782026	1.0701813	1.0634403	1.0577266
156	1.1006851	1.0889912	1.0792412	1.0711064	1.0642729	1.0584818
158	1.1020504	1.0901722	1.0802801	1.0720319	1.0651054	1.0592371
160	1.103417	1.0913539	1.0813192	1.0729575	1.0659382	1.0599924
162	1.104785	1.0925362	1.0823588	1.0738833	1.066771	1.0607479
164	1.1061541	1.0937191	1.0833988	1.0748093	1.067604	1.0615033
166	1.1075244	1.0949026	1.084439	1.0757356	1.068437	1.0622588
168	1.108896	1.0960869	1.0854796	1.076662	1.0692701	1.0630144
170	1.1102688	1.0972717	1.0865206	1.0775884	1.0701034	1.0637699
172	1.1116428	1.0984571	1.0875618	1.0785152	1.0709367	1.0645256
174	1.113018	1.0996431	1.0886034	1.079442	1.0717701	1.0652814
176	1.1143944	1.1008297	1.0896453	1.0803691	1.0726036	1.0660372
178	1.1157719	1.1020169	1.0906875	1.0812963	1.0734372	1.066793
180	1.1171505	1.1032046	1.0917299	1.0822237	1.0742708	1.0675488
182	1.1185303	1.104393	1.0927727	1.0831512	1.0751046	1.0683047
184	1.1199112	1.1055819	1.0938157	1.0840789	1.0759383	1.0690606
186	1.1212932	1.1067712	1.094859	1.0850067	1.0767723	1.0698165
188	1.1226763	1.1079612	1.0959027	1.0859346	1.0776062	1.0705725
190	1.1240604	1.1091517	1.0969465	1.0868627	1.0784403	1.0713285
192	1.1254456	1.1103427	1.0979906	1.087791	1.0792743	1.0720845
194	1.1268319	1.1115342	1.099035	1.0887192	1.0801085	1.0728406
196	1.1282192	1.1127263	1.1000798	1.0896478	1.0809427	1.0735966
198	1.1296076	1.1139189	1.1011246	1.0905764	1.081777	1.0743527
200	1.130997	1.115112	1.1021698	1.091505	1.0826113	1.0751089
202	1.1323873	1.1163055	1.1032152	1.0924339	1.0834457	1.075865
204	1.1337787	1.1174995	1.1042608	1.0933629	1.0842801	1.0766212
206	1.135171	1.118694	1.1053067	1.0942919	1.0851146	1.0773773
208	1.1365643	1.1198889	1.1063528	1.0952212	1.0859491	1.0781335
210	1.1379585	1.1210843	1.1073991	1.0961504	1.0867836	1.0788897
212	1.1393538	1.1222802	1.1084456	1.0970799	1.0876182	1.0796459
214	1.1407499	1.1234766	1.1094924	1.0980093	1.0884529	1.0804021
216	1.1421471	1.1246734	1.1105394	1.098939	1.0892876	1.0811583
218	1.143545	1.1258706	1.1115866	1.0998685	1.0901223	1.0819145
220	1.144944	1.1270683	1.112634	1.1007984	1.090957	1.0826708
222	1.1463437	1.1282663	1.1136816	1.1017282	1.0917919	1.083427
224	1.1477444	1.1294649	1.1147294	1.1026582	1.0926266	1.0841832
226	1.149146	1.1306638	1.1157774	1.1035881	1.0934614	1.0849394
228	1.1505485	1.1318631	1.1168255	1.1045182	1.0942963	1.0856956
230	1.1519517	1.1330628	1.1178739	1.1054484	1.0951312	1.0864518
232	1.1533558	1.1342629	1.1189224	1.1063787	1.095966	1.087208
234	1.1547608	1.1354635	1.119971	1.107309	1.0968009	1.0879642
236	1.1561666	1.1366644	1.12102	1.1082393	1.0976359	1.0887203
238	1.1575732	1.1378657	1.122069	1.1091697	1.0984708	1.0894765
240	1.1589806	1.1390674	1.1231183	1.1101003	1.0993057	1.0902326
242	1.1603888	1.1402694	1.1241676	1.1110308	1.1001407	1.0909888
244	1.1617979	1.1414717	1.1252172	1.1119615	1.1009756	1.0917449
246	1.1632077	1.1426746	1.1262668	1.1128922	1.1018106	1.0925009
248	1.1646181	1.1438776	1.1273167	1.1138229	1.1026455	1.0932571
250	1.1660295	1.1450812	1.1283667	1.1147537	1.1034806	1.0940131
252	1.1674416	1.1462849	1.1294168	1.1156845	1.1043155	1.0947691
254	1.1688544	1.1474891	1.1304672	1.1166154	1.1051505	1.0955251
256	1.1702679	1.1486936	1.1315175	1.1175463	1.1059854	1.096281
258	1.1716822	1.1498984	1.1325681	1.1184772	1.1068203	1.0970371
260	1.1730973	1.1511035	1.1336188	1.1194082	1.1076553	1.097793
262	1.1745129	1.1523091	1.1346697	1.1203393	1.1084902	1.0985489
264	1.1759293	1.1535147	1.1357206	1.1212704	1.1093252	1.0993047
266	1.1773465	1.1547209	1.1367717	1.1222014	1.1101601	1.1000606
268	1.1787642	1.1559273	1.1378229	1.1231326	1.110995	1.1008164
270	1.1801827	1.1571339	1.1388742	1.1240638	1.1118299	1.101572
272	1.1816018	1.1583409	1.1399256	1.124995	1.1126648	1.1023278
274	1.1830215	1.1595483	1.1409771	1.1259263	1.1134996	1.1030835
276	1.184442	1.1607559	1.1420288	1.1268574	1.1143345	1.1038392
278	1.1858631	1.1619637	1.1430806	1.1277887	1.1151693	1.1045947
280	1.1872848	1.1631719	1.1441325	1.1287199	1.1160041	1.1053503
282	1.1887071	1.1643803	1.1451845	1.1296513	1.1168388	1.1061058
284	1.1901301	1.165589	1.1462365	1.1305826	1.1176735	1.1068612
286	1.1915537	1.166798	1.1472887	1.1315138	1.1185082	1.1076167
288	1.1929779	1.1680071	1.148341	1.1324452	1.1193429	1.1083721
290	1.1944027	1.1692166	1.1493933	1.1333765	1.1201776	1.1091274
292	1.195828	1.1704264	1.1504458	1.1343079	1.1210122	1.1098827
294	1.197254	1.1716363	1.1514983	1.1352392	1.1218468	1.1106379
296	1.1986805	1.1728467	1.1525509	1.1361706	1.1226814	1.1113931
298	1.2001076	1.1740571	1.1536036	1.1371019	1.1235158	1.1121482
300	1.2015352	1.1752678	1.1546564	1.1380333	1.1243503	1.1129032
302	1.2029635	1.1764787	1.1557093	1.1389647	1.1251848	1.1136583
304	1.2043922	1.17769	1.1567621	1.1398959	1.1260191	1.1144133
306	1.2058215	1.1789014	1.1578151	1.1408273	1.1268535	1.1151682
308	1.2072513	1.1801131	1.1588682	1.1417587	1.1276878	1.115923
310	1.2086816	1.181325	1.1599213	1.14269	1.128522	1.1166779
312	1.2101125	1.182537	1.1609745	1.1436212	1.1293563	1.1174326
314	1.2115438	1.1837493	1.1620277	1.1445526	1.1301905	1.1181872
316	1.2129757	1.1849618	1.163081	1.1454839	1.1310246	1.1189418
318	1.214408	1.1861745	1.1641344	1.1464151	1.1318586	1.1196964
320	1.2158409	1.1873873	1.1651878	1.1473464	1.1326927	1.1204509
322	1.2172742	1.1886005	1.1662413	1.1482776	1.1335266	1.1212053
324	1.218708	1.1898139	1.1672949	1.1492088	1.1343606	1.1219597
326	1.2201424	1.1910273	1.1683484	1.15014	1.1351944	1.1227139
328	1.221577	1.192241	1.1694021	1.1510712	1.1360282	1.1234682
330	1.2230122	1.1934549	1.1704557	1.1520023	1.1368619	1.1242223
332	1.2244478	1.1946689	1.1715095	1.1529335	1.1376957	1.1249764
334	1.225884	1.1958832	1.1725632	1.1538645	1.1385293	1.1257304
336	1.2273204	1.1970975	1.173617	1.1547955	1.1393628	1.1264843
338	1.2287574	1.1983122	1.1746708	1.1557266	1.1401963	1.1272382
340	1.2301948	1.1995269	1.1757247	1.1566576	1.1410298	1.127992
342	1.2316326	1.2007418	1.1767786	1.1575886	1.1418632	1.1287457
344	1.2330707	1.2019569	1.1778325	1.1585195	1.1426965	1.1294993
346	1.2345093	1.2031721	1.1788865	1.1594504	1.1435298	1.130253
348	1.2359483	1.2043874	1.1799405	1.1603812	1.144363	1.1310064
350	1.2373877	1.205603	1.1809945	1.1613121	1.1451961	1.1317599
352	1.2388275	1.2068187	1.1820484	1.1622429	1.1460292	1.1325132
354	1.2402676	1.2080345	1.1831025	1.1631736	1.1468621	1.1332664
356	1.2417082	1.2092505	1.1841567	1.1641042	1.1476951	1.1340196
358	1.243149	1.2104666	1.1852107	1.1650349	1.148528	1.1347727
360	1.2445902	1.2116828	1.1862648	1.1659656	1.1493607	1.1355257
362	1.2460318	1.2128992	1.1873189	1.1668961	1.1501935	1.1362786
364	1.2474737	1.2141157	1.1883731	1.1678267	1.151026	1.1370316
366	1.248916	1.2153324	1.1894271	1.1687571	1.1518586	1.1377842
368	1.2503586	1.2165492	1.1904813	1.1696875	1.1526911	1.1385369
370	1.2518016	1.217766	1.1915355	1.1706178	1.1535234	1.1392895
372	1.2532449	1.218983	1.1925896	1.1715481	1.1543558	1.1400421
374	1.2546884	1.2202002	1.1936438	1.1724784	1.1551881	1.1407945
376	1.2561324	1.2214173	1.194698	1.1734086	1.1560202	1.1415468
378	1.2575766	1.2226347	1.1957521	1.1743387	1.1568522	1.142299
380	1.259021	1.2238522	1.1968063	1.1752689	1.1576843	1.1430513
382	1.2604659	1.2250696	1.1978605	1.1761988	1.1585162	1.1438034
384	1.2619109	1.2262874	1.1989145	1.1771289	1.159348	1.1445553
386	1.2633563	1.2275051	1.1999687	1.1780587	1.1601799	1.1453072
388	1.264802	1.2287229	1.2010229	1.1789886	1.1610115	1.146059
390	1.2662479	1.2299409	1.202077	1.1799184	1.1618431	1.1468107
392	1.2676941	1.2311589	1.2031311	1.1808481	1.1626745	1.1475623
394	1.2691405	1.232377	1.2041852	1.1817778	1.163506	1.1483138
396	1.2705872	1.2335953	1.2052393	1.1827074	1.1643373	1.1490653
398	1.2720342	1.2348135	1.2062933	1.1836369	1.1651685	1.1498166
400	1.2734814	1.2360319	1.2073474	1.1845664	1.1659997	1.1505678
402	1.2749289	1.2372503	1.2084014	1.1854957	1.1668308	1.1513189
404	1.2763766	1.2384688	1.2094555	1.1864251	1.1676618	1.15207
406	1.2778245	1.2396873	1.2105094	1.1873543	1.1684926	1.152821
408	1.2792727	1.240906	1.2115633	1.1882836	1.1693234	1.1535718
410	1.280721	1.2421247	1.2126174	1.1892127	1.1701541	1.1543225
412	1.2821696	1.2433435	1.2136712	1.1901417	1.1709846	1.1550732
414	1.2836183	1.2445623	1.2147251	1.1910707	1.1718152	1.1558237
416	1.2850673	1.2457812	1.215779	1.1919996	1.1726456	1.1565741
418	1.2865165	1.2470002	1.2168329	1.1929284	1.1734759	1.1573246
420	1.2879659	1.2482191	1.2178866	1.1938571	1.1743062	1.1580747
422	1.2894155	1.2494382	1.2189404	1.1947857	1.1751362	1.1588249
424	1.2908652	1.2506573	1.2199941	1.1957144	1.1759663	1.159575
426	1.2923151	1.2518765	1.2210478	1.1966429	1.1767962	1.1603249
428	1.2937653	1.2530956	1.2221014	1.1975713	1.177626	1.1610748
430	1.2952156	1.2543149	1.223155	1.1984996	1.1784557	1.1618245
432	1.296666	1.2555342	1.2242086	1.1994278	1.1792854	1.162574
434	1.2981167	1.2567534	1.2252622	1.200356	1.1801149	1.1633236
436	1.2995673	1.2579728	1.2263156	1.2012842	1.1809443	1.164073
438	1.3010184	1.2591921	1.2273691	1.2022121	1.1817737	1.1648223
440	1.3024694	1.2604115	1.2284225	1.20314	1.1826029	1.1655716
442	1.3039206	1.261631	1.2294759	1.2040678	1.183432	1.1663207
444	1.3053719	1.2628504	1.2305291	1.2049956	1.184261	1.1670697
446	1.3068234	1.2640699	1.2315824	1.2059233	1.1850898	1.1678185
448	1.308275	1.2652894	1.2326356	1.2068509	1.1859187	1.1685673
450	1.3097267	1.2665089	1.2336887	1.2077783	1.1867473	1.1693159
452	1.3111786	1.2677284	1.2347418	1.2087057	1.1875759	1.1700644
454	1.3126305	1.268948	1.2357948	1.209633	1.1884044	1.170813
456	1.3140826	1.2701675	1.2368478	1.2105602	1.1892328	1.1715612
458	1.3155347	1.271387	1.2379007	1.2114873	1.1900611	1.1723095
460	1.316987	1.2726066	1.2389536	1.2124144	1.1908892	1.1730576
462	1.3184394	1.2738261	1.2400064	1.2133412	1.1917173	1.1738056
464	1.3198919	1.2750456	1.2410592	1.2142681	1.1925452	1.1745535
466	1.3213444	1.2762653	1.2421118	1.2151948	1.193373	1.1753012
468	1.3227971	1.2774848	1.2431644	1.2161214	1.1942008	1.1760489
470	1.3242497	1.2787044	1.244217	1.217048	1.1950283	1.1767964
472	1.3257025	1.2799239	1.2452695	1.2179744	1.1958559	1.1775439
474	1.3271555	1.2811434	1.2463219	1.2189008	1.1966832	1.1782912
476	1.3286084	1.2823629	1.2473743	1.219827	1.1975105	1.1790384
478	1.3300613	1.2835824	1.2484266	1.2207532	1.1983377	1.1797855
480	1.3315145	1.284802	1.2494787	1.2216792	1.1991646	1.1805325
482	1.3329675	1.2860215	1.2505308	1.2226051	1.1999916	1.1812793
484	1.3344207	1.2872409	1.251583	1.223531	1.2008184	1.182026
486	1.335874	1.2884603	1.252635	1.2244567	1.2016451	1.1827726
488	1.3373271	1.2896796	1.2536869	1.2253823	1.2024717	1.1835191
490	1.3387804	1.290899	1.2547387	1.2263079	1.2032981	1.1842655
492	1.3402338	1.2921184	1.2557905	1.2272333	1.2041245	1.1850119
494	1.3416872	1.2933377	1.2568421	1.2281586	1.2049507	1.185758
496	1.3431405	1.2945571	1.2578938	1.2290838	1.2057768	1.186504
498	1.344594	1.2957762	1.2589453	1.230009	1.2066028	1.1872499
500	1.3460474	1.2969955	1.2599968	1.2309339	1.2074287	1.1879957
502	1.3475008	1.2982147	1.2610481	1.2318587	1.2082545	1.1887413
504	1.3489543	1.2994338	1.2620994	1.2327836	1.2090801	1.1894869
506	1.3504077	1.300653	1.2631506	1.2337083	1.2099056	1.1902323
508	1.3518612	1.301872	1.2642018	1.2346327	1.210731	1.1909777
510	1.3533148	1.303091	1.2652527	1.2355572	1.2115563	1.1917229
512	1.3547682	1.30431	1.2663037	1.2364815	1.2123815	1.1924679
514	1.3562217	1.3055289	1.2673545	1.2374058	1.2132065	1.1932129
516	1.3576751	1.3067477	1.2684053	1.2383299	1.2140313	1.1939577
518	1.3591286	1.3079666	1.2694559	1.2392539	1.2148561	1.1947024
520	1.360582	1.3091853	1.2705065	1.2401778	1.2156808	1.195447
522	1.3620354	1.310404	1.271557	1.2411015	1.2165054	1.1961914
524	1.3634888	1.3116226	1.2726074	1.2420253	1.2173299	1.1969358
526	1.3649422	1.3128412	1.2736577	1.2429488	1.2181541	1.1976799
528	1.3663955	1.3140597	1.2747079	1.2438722	1.2189783	1.198424
530	1.3678489	1.3152782	1.275758	1.2447954	1.2198023	1.199168
532	1.369302	1.3164965	1.276808	1.2457187	1.2206262	1.1999118
534	1.3707553	1.3177148	1.2778579	1.2466418	1.2214501	1.2006555
536	1.3722085	1.3189331	1.2789077	1.2475647	1.2222737	1.2013991
538	1.3736616	1.3201512	1.2799574	1.2484876	1.2230972	1.2021425
540	1.3751147	1.3213694	1.281007	1.2494103	1.2239207	1.2028859
542	1.3765677	1.3225874	1.2820566	1.2503328	1.224744	1.203629
544	1.3780208	1.3238053	1.283106	1.2512553	1.2255671	1.2043722
546	1.3794737	1.3250232	1.2841552	1.2521777	1.2263901	1.2051151
548	1.3809265	1.326241	1.2852044	1.2530999	1.227213	1.2058579
550	1.3823793	1.3274587	1.2862535	1.254022	1.2280358	1.2066007
552	1.3838321	1.3286763	1.2873025	1.254944	1.2288585	1.2073432
554	1.3852847	1.3298938	1.2883513	1.2558659	1.229681	1.2080857
556	1.3867372	1.3311113	1.2894001	1.2567877	1.2305034	1.208828
558	1.3881898	1.3323287	1.2904488	1.2577093	1.2313256	1.2095702
560	1.3896422	1.3335459	1.2914973	1.2586308	1.2321478	1.2103121
562	1.3910946	1.3347632	1.2925457	1.2595521	1.2329698	1.2110541
564	1.3925468	1.3359802	1.293594	1.2604734	1.2337917	1.2117959
566	1.393999	1.3371972	1.2946422	1.2613945	1.2346134	1.2125375
568	1.3954511	1.3384141	1.2956903	1.2623155	1.235435	1.2132791
570	1.396903	1.3396308	1.2967383	1.2632363	1.2362565	1.2140205
572	1.3983549	1.3408476	1.2977862	1.264157	1.2370778	1.2147619
574	1.3998066	1.3420641	1.298834	1.2650777	1.2378991	1.215503
576	1.4012583	1.3432807	1.2998816	1.2659981	1.2387202	1.216244
578	1.4027098	1.3444971	1.3009291	1.2669185	1.239541	1.2169849
580	1.4041613	1.3457134	1.3019764	1.2678387	1.2403619	1.2177256
582	1.4056127	1.3469296	1.3030237	1.2687588	1.2411826	1.2184663
584	1.407064	1.3481456	1.3040708	1.2696788	1.2420032	1.2192068
586	1.4085151	1.3493615	1.305118	1.2705986	1.2428236	1.2199471
588	1.409966	1.3505774	1.3061649	1.2715183	1.2436439	1.2206874
590	1.4114169	1.3517932	1.3072116	1.2724379	1.244464	1.2214274
592	1.4128677	1.3530087	1.3082583	1.2733573	1.245284	1.2221674
594	1.4143183	1.3542242	1.3093048	1.2742766	1.2461039	1.2229073
596	1.4157687	1.3554397	1.3103513	1.2751958	1.2469237	1.223647
598	1.4172192	1.3566549	1.3113976	1.2761148	1.2477432	1.2243866
600	1.4186693	1.3578701	1.3124436	1.2770338	1.2485627	1.225126
602	1.4201194	1.3590851	1.3134897	1.2779526	1.249382	1.2258652
604	1.4215693	1.3603	1.3145356	1.2788712	1.2502012	1.2266045
606	1.4230192	1.3615148	1.3155813	1.2797897	1.2510203	1.2273434
608	1.4244689	1.3627294	1.316627	1.2807081	1.2518393	1.2280824
610	1.4259183	1.3639439	1.3176725	1.2816262	1.252658	1.2288212
612	1.4273677	1.3651583	1.318718	1.2825444	1.2534766	1.2295598
614	1.4288169	1.3663726	1.3197632	1.2834623	1.2542952	1.2302983
616	1.430266	1.3675867	1.3208083	1.2843801	1.2551136	1.2310367
618	1.4317149	1.3688008	1.3218533	1.2852979	1.2559319	1.2317749
620	1.4331636	1.3700145	1.3228981	1.2862153	1.2567499	1.232513
622	1.4346122	1.3712283	1.3239428	1.2871327	1.2575679	1.233251
624	1.4360605	1.3724419	1.3249874	1.28805	1.2583857	1.2339888
626	1.4375088	1.3736553	1.3260318	1.2889671	1.2592034	1.2347265
628	1.4389569	1.3748686	1.3270762	1.2898842	1.260021	1.2354641
630	1.4404048	1.3760818	1.3281204	1.290801	1.2608383	1.2362015
632	1.4418526	1.3772949	1.3291644	1.2917178	1.2616556	1.2369387
634	1.4433001	1.3785077	1.3302083	1.2926342	1.2624727	1.2376759
636	1.4447474	1.3797204	1.331252	1.2935507	1.2632897	1.238413
638	1.4461946	1.380933	1.3322957	1.294467	1.2641065	1.2391498
640	1.4476417	1.3821455	1.3333391	1.2953831	1.2649232	1.2398865
642	1.4490886	1.3833579	1.3343824	1.2962991	1.2657398	1.2406231
644	1.4505352	1.38457	1.3354256	1.297215	1.2665563	1.2413596
646	1.4519817	1.385782	1.3364686	1.2981308	1.2673725	1.242096
648	1.4534279	1.3869939	1.3375115	1.2990463	1.2681887	1.2428322
650	1.454874	1.3882055	1.3385543	1.2999618	1.2690047	1.2435682
652	1.4563199	1.389417	1.3395969	1.3008771	1.2698206	1.2443042
654	1.4577656	1.3906285	1.3406394	1.3017921	1.2706362	1.2450399
656	1.4592111	1.3918397	1.3416817	1.3027072	1.2714518	1.2457756
658	1.4606564	1.3930508	1.3427238	1.303622	1.2722672	1.2465111
660	1.4621015	1.3942617	1.3437659	1.3045367	1.2730825	1.2472465
662	1.4635464	1.3954725	1.3448077	1.3054513	1.2738976	1.2479817
664	1.4649911	1.3966831	1.3458494	1.3063657	1.2747127	1.2487168
666	1.4664356	1.3978935	1.346891	1.3072801	1.2755276	1.2494518
668	1.4678798	1.3991038	1.3479325	1.3081942	1.2763423	1.2501866
670	1.4693239	1.4003139	1.3489738	1.3091081	1.2771568	1.2509212
672	1.4707677	1.4015238	1.3500148	1.310022	1.2779713	1.2516558
674	1.4722114	1.4027336	1.3510559	1.3109356	1.2787856	1.2523903
676	1.4736547	1.4039432	1.3520967	1.3118491	1.2795997	1.2531245
678	1.475098	1.4051526	1.3531373	1.3127626	1.2804136	1.2538587
680	1.4765409	1.4063619	1.3541778	1.3136758	1.2812276	1.2545927
682	1.4779837	1.407571	1.3552182	1.3145889	1.2820412	1.2553265
684	1.4794263	1.4087799	1.3562584	1.3155018	1.2828548	1.2560602
686	1.4808686	1.4099886	1.3572984	1.3164146	1.2836683	1.2567937
688	1.4823107	1.4111972	1.3583382	1.3173273	1.2844815	1.2575272
690	1.4837525	1.4124056	1.359378	1.3182398	1.2852947	1.2582605
692	1.4851942	1.4136138	1.3604176	1.3191521	1.2861077	1.2589936
694	1.4866356	1.4148219	1.361457	1.3200643	1.2869204	1.2597266
696	1.4880767	1.4160297	1.3624963	1.3209764	1.2877332	1.2604595
698	1.4895177	1.4172374	1.3635354	1.3218882	1.2885457	1.2611923
700	1.4909583	1.418445	1.3645743	1.3228	1.2893581	1.2619249
702	1.4923987	1.4196522	1.3656131	1.3237116	1.2901703	1.2626574
704	1.493839	1.4208595	1.3666517	1.324623	1.2909825	1.2633897
706	1.495279	1.4220663	1.3676902	1.3255343	1.2917944	1.2641219
708	1.4967188	1.4232732	1.3687284	1.3264455	1.2926062	1.2648538
710	1.4981582	1.4244797	1.3697666	1.3273565	1.2934179	1.2655858
712	1.4995974	1.4256861	1.3708045	1.3282672	1.2942294	1.2663175
714	1.5010364	1.4268924	1.3718424	1.329178	1.2950408	1.2670492
716	1.5024751	1.4280984	1.37288	1.3300885	1.2958521	1.2677807
718	1.5039136	1.4293042	1.3739175	1.3309988	1.2966632	1.268512
720	1.5053519	1.4305099	1.3749548	1.3319091	1.297474	1.2692431
722	1.5067899	1.4317154	1.375992	1.3328191	1.2982849	1.2699742
724	1.5082277	1.4329207	1.377029	1.333729	1.2990955	1.2707051
726	1.5096651	1.4341257	1.3780657	1.3346387	1.299906	1.2714359
728	1.5111024	1.4353306	1.3791023	1.3355483	1.3007163	1.2721665
730	1.5125394	1.4365352	1.3801389	1.3364577	1.3015265	1.272897
732	1.5139761	1.4377398	1.3811752	1.337367	1.3023366	1.2736274
734	1.5154126	1.4389441	1.3822113	1.3382761	1.3031465	1.2743576
736	1.5168487	1.4401482	1.3832473	1.3391851	1.3039563	1.2750877
738	1.5182847	1.4413521	1.3842831	1.340094	1.3047658	1.2758176
740	1.5197203	1.4425558	1.3853188	1.3410026	1.3055753	1.2765474
742	1.5211557	1.4437593	1.3863542	1.3419111	1.3063846	1.277277
