#1
double humidity(201,10) # mole fraction of water if hydrogen is saturated 
0.00	283.15	293.15	303.15	313.15	323.15	333.15	343.15	353.15	363.15	# first column: pressure [bar], second column: mole fraction at 283.15K [mole H2O per mole H2+H2O], and so on
4.6059220	0.0027364	0.0051350	0.0097340	0.0165333	0.0284487	0.0483958	0.0763748	0.1123856	0.1564281
4.7686120	0.0026444	0.0049615	0.0094063	0.0159787	0.0275040	0.0468074	0.0738888	0.1087484	0.1513861
4.9370480	0.0025556	0.0047959	0.0090944	0.0154512	0.0266027	0.0452852	0.0714989	0.1052436	0.1465195
5.1114330	0.0024692	0.0046354	0.0087921	0.0149392	0.0257235	0.0437917	0.0691438	0.1017798	0.1416998
5.2919790	0.0023842	0.0044776	0.0084951	0.0144368	0.0248631	0.0423345	0.0668510	0.0984125	0.1370192
5.4789010	0.0023036	0.0043236	0.0082024	0.0139400	0.0240162	0.0409106	0.0646234	0.0951544	0.1325037
5.6724260	0.0022276	0.0041755	0.0079164	0.0134504	0.0231713	0.0394728	0.0623549	0.0918176	0.1278610
5.8727870	0.0021534	0.0040314	0.0076368	0.0129696	0.0223318	0.0380254	0.0600504	0.0884069	0.1230948
6.0802240	0.0020806	0.0038921	0.0073677	0.0125075	0.0215233	0.0366270	0.0578187	0.0850983	0.1184658
6.2949890	0.0020081	0.0037577	0.0071135	0.0120756	0.0207762	0.0353474	0.0557893	0.0821019	0.1142852
6.5173400	0.0019386	0.0036307	0.0068829	0.0116953	0.0201580	0.0343611	0.0543046	0.0799885	0.1114128
6.7475440	0.0018756	0.0035148	0.0066686	0.0113370	0.0195581	0.0333701	0.0527729	0.0777665	0.1083510
6.9858800	0.0018139	0.0034096	0.0064659	0.0109828	0.0188871	0.0321053	0.0506377	0.0744840	0.1036444
7.2326340	0.0017514	0.0033002	0.0062592	0.0106282	0.0182463	0.0309524	0.0487465	0.0716286	0.0995987
7.4881040	0.0016917	0.0031833	0.0060408	0.0102643	0.0176575	0.0300242	0.0473643	0.0696779	0.0969649
7.7525970	0.0016348	0.0030694	0.0058257	0.0099036	0.0170705	0.0290938	0.0459734	0.0677093	0.0943016
8.0264340	0.0015797	0.0029696	0.0056409	0.0095937	0.0165443	0.0282091	0.0445881	0.0656814	0.0914888
8.3099420	0.0015264	0.0028754	0.0054619	0.0092861	0.0159884	0.0272093	0.0429488	0.0632068	0.0879835
8.6034640	0.0014752	0.0027705	0.0052553	0.0089297	0.0153740	0.0261685	0.0413132	0.0608081	0.0846532
8.9073550	0.0014251	0.0026624	0.0050501	0.0085881	0.0148452	0.0253900	0.0402225	0.0593428	0.0827508
9.2219790	0.0013753	0.0025643	0.0048655	0.0082789	0.0143412	0.0245890	0.0390224	0.0576413	0.0804458
9.5477160	0.0013273	0.0024821	0.0047073	0.0080031	0.0138201	0.0236091	0.0373701	0.0551030	0.0768079
