#1	
double tab1(17520,2)   # comment line	
8413200	0
8413201	0
8416800	0
8416801	0
8420400	0
8420401	0
8424000	0
8424001	0
8427600	0
8427601	0
8431200	0
8431201	0
8434800	0
8434801	0
8438400	0
8438401	0
8442000	0
8442001	0
8445600	0
8445601	0
8449200	0
8449201	1
8452800	1
8452801	1
8456400	1
8456401	1
8460000	1
8460001	1
8463600	1
8463601	1
8467200	1
8467201	1
8470800	1
8470801	1
8474400	1
8474401	1
8478000	1
8478001	1
8481600	1
8481601	0
8485200	0
8485201	0
8488800	0
8488801	0
8492400	0
8492401	0
8496000	0
8496001	0
8499600	0
8499601	0
8503200	0
8503201	0
8506800	0
8506801	0
8510400	0
8510401	0
8514000	0
8514001	0
8517600	0
8517601	0
8521200	0
8521201	0
8524800	0
8524801	0
8528400	0
8528401	0
8532000	0
8532001	0
8535600	0
8535601	1
8539200	1
8539201	1
8542800	1
8542801	1
8546400	1
8546401	1
8550000	1
8550001	1
8553600	1
8553601	1
8557200	1
8557201	1
8560800	1
8560801	1
8564400	1
8564401	1
8568000	1
8568001	0
8571600	0
8571601	0
8575200	0
8575201	0
8578800	0
8578801	0
8582400	0
8582401	0
8586000	0
8586001	0
8589600	0
8589601	0
8593200	0
8593201	0
8596800	0
8596801	0
8600400	0
8600401	0
8604000	0
8604001	0
8607600	0
8607601	0
8611200	0
8611201	0
8614800	0
8614801	0
8618400	0
8618401	0
8622000	0
8622001	0
8625600	0
8625601	1
8629200	1
8629201	1
8632800	1
8632801	1
8636400	1
8636401	1
8640000	1
8640001	1
8643600	1
8643601	1
8647200	1
8647201	1
8650800	1
8650801	1
8654400	1
8654401	0
8658000	0
8658001	0
8661600	0
8661601	0
8665200	0
8665201	0
8668800	0
8668801	0
8672400	0
8672401	0
8676000	0
8676001	0
8679600	0
8679601	0
8683200	0
8683201	0
8686800	0
8686801	0
8690400	0
8690401	0
8694000	0
8694001	0
8697600	0
8697601	0
8701200	0
8701201	0
8704800	0
8704801	0
8708400	0
8708401	0
8712000	0
8712001	1
8715600	1
8715601	1
8719200	1
8719201	1
8722800	1
8722801	1
8726400	1
8726401	1
8730000	1
8730001	1
8733600	1
8733601	1
8737200	1
8737201	1
8740800	1
8740801	0
8744400	0
8744401	0
8748000	0
8748001	0
8751600	0
8751601	0
8755200	0
8755201	0
8758800	0
8758801	0
8762400	0
8762401	0
8766000	0
8766001	0
8769600	0
8769601	0
8773200	0
8773201	0
8776800	0
8776801	0
8780400	0
8780401	0
8784000	0
8784001	0
8787600	0
8787601	0
8791200	0
8791201	0
8794800	0
8794801	1
8798400	1
8798401	1
8802000	1
8802001	1
8805600	1
8805601	1
8809200	1
8809201	1
8812800	1
8812801	1
8816400	1
8816401	1
8820000	1
8820001	1
8823600	1
8823601	0
8827200	0
8827201	0
8830800	0
8830801	0
8834400	0
8834401	0
8838000	0
8838001	0
8841600	0
8841601	0
8845200	0
8845201	0
8848800	0
8848801	0
8852400	0
8852401	0
8856000	0
8856001	0
8859600	0
8859601	0
8863200	0
8863201	0
8866800	0
8866801	0
8870400	0
8870401	0
8874000	0
8874001	0
8877600	0
8877601	0
8881200	0
8881201	1
8884800	1
8884801	1
8888400	1
8888401	1
8892000	1
8892001	1
8895600	1
8895601	1
8899200	1
8899201	1
8902800	1
8902801	1
8906400	1
8906401	1
8910000	1
8910001	1
8913600	1
8913601	0
8917200	0
8917201	0
8920800	0
8920801	0
8924400	0
8924401	0
8928000	0
8928001	0
8931600	0
8931601	0
8935200	0
8935201	0
8938800	0
8938801	0
8942400	0
8942401	0
8946000	0
8946001	0
8949600	0
8949601	0
8953200	0
8953201	0
8956800	0
8956801	0
8960400	0
8960401	0
8964000	0
8964001	0
8967600	0
8967601	1
8971200	1
8971201	1
8974800	1
8974801	1
8978400	1
8978401	1
8982000	1
8982001	1
8985600	1
8985601	1
8989200	1
8989201	1
8992800	1
8992801	1
8996400	1
8996401	1
9000000	1
9000001	0
9003600	0
9003601	0
9007200	0
9007201	0
9010800	0
9010801	0
9014400	0
9014401	0
9018000	0
9018001	0
9021600	0
9021601	0
9025200	0
9025201	0
9028800	0
9028801	0
9032400	0
9032401	0
9036000	0
9036001	0
9039600	0
9039601	0
9043200	0
9043201	0
9046800	0
9046801	0
9050400	0
9050401	0
9054000	0
9054001	1
9057600	1
9057601	1
9061200	1
9061201	1
9064800	1
9064801	1
9068400	1
9068401	1
9072000	1
9072001	1
9075600	1
9075601	1
9079200	1
9079201	1
9082800	1
9082801	0
9086400	0
9086401	0
9090000	0
9090001	0
9093600	0
9093601	0
9097200	0
9097201	0
9100800	0
9100801	0
9104400	0
9104401	0
9108000	0
9108001	0
9111600	0
9111601	0
9115200	0
9115201	0
9118800	0
9118801	0
9122400	0
9122401	0
9126000	0
9126001	0
9129600	0
9129601	0
9133200	0
9133201	0
9136800	0
9136801	0
9140400	0
9140401	1
9144000	1
9144001	1
9147600	1
9147601	1
9151200	1
9151201	1
9154800	1
9154801	1
9158400	1
9158401	1
9162000	1
9162001	1
9165600	1
9165601	1
9169200	1
9169201	1
9172800	1
9172801	0
9176400	0
9176401	0
9180000	0
9180001	0
9183600	0
9183601	0
9187200	0
9187201	0
9190800	0
9190801	0
9194400	0
9194401	0
9198000	0
9198001	0
9201600	0
9201601	0
9205200	0
9205201	0
9208800	0
9208801	0
9212400	0
9212401	0
9216000	0
9216001	0
9219600	0
9219601	0
9223200	0
9223201	0
9226800	0
9226801	1
9230400	1
9230401	1
9234000	1
9234001	1
9237600	1
9237601	1
9241200	1
9241201	1
9244800	1
9244801	1
9248400	1
9248401	1
9252000	1
9252001	1
9255600	1
9255601	0
9259200	0
9259201	0
9262800	0
9262801	0
9266400	0
9266401	0
9270000	0
9270001	0
9273600	0
9273601	0
9277200	0
9277201	0
9280800	0
9280801	0
9284400	0
9284401	0
9288000	0
9288001	0
9291600	0
9291601	0
9295200	0
9295201	0
9298800	0
9298801	0
9302400	0
9302401	0
9306000	0
9306001	0
9309600	0
9309601	0
9313200	0
9313201	1
9316800	1
9316801	1
9320400	1
9320401	1
9324000	1
9324001	1
9327600	1
9327601	1
9331200	1
9331201	1
9334800	1
9334801	1
9338400	1
9338401	1
9342000	1
9342001	0
9345600	0
9345601	0
9349200	0
9349201	0
9352800	0
9352801	0
9356400	0
9356401	0
9360000	0
9360001	0
9363600	0
9363601	0
9367200	0
9367201	0
9370800	0
9370801	0
9374400	0
9374401	0
9378000	0
9378001	0
9381600	0
9381601	0
9385200	0
9385201	0
9388800	0
9388801	0
9392400	0
9392401	0
9396000	0
9396001	0
9399600	0
9399601	0
9403200	0
9403201	1
9406800	1
9406801	1
9410400	1
9410401	1
9414000	1
9414001	1
9417600	1
9417601	1
9421200	1
9421201	1
9424800	1
9424801	1
9428400	1
9428401	0
9432000	0
9432001	0
9435600	0
9435601	0
9439200	0
9439201	0
9442800	0
9442801	0
9446400	0
9446401	0
9450000	0
9450001	0
9453600	0
9453601	0
9457200	0
9457201	0
9460800	0
9460801	0
9464400	0
9464401	0
9468000	0
9468001	0
9471600	0
9471601	0
9475200	0
9475201	0
9478800	0
9478801	0
9482400	0
9482401	0
9486000	0
9486001	0
9489600	0
9489601	1
9493200	1
9493201	1
9496800	1
9496801	1
9500400	1
9500401	1
9504000	1
9504001	1
9507600	1
9507601	1
9511200	1
9511201	1
9514800	1
9514801	1
9518400	1
9518401	0
9522000	0
9522001	0
9525600	0
9525601	0
9529200	0
9529201	0
9532800	0
9532801	0
9536400	0
9536401	0
9540000	0
9540001	0
9543600	0
9543601	0
9547200	0
9547201	0
9550800	0
9550801	0
9554400	0
9554401	0
9558000	0
9558001	0
9561600	0
9561601	0
9565200	0
9565201	0
9568800	0
9568801	0
9572400	0
9572401	0
9576000	0
9576001	1
9579600	1
9579601	1
9583200	1
9583201	1
9586800	1
9586801	1
9590400	1
9590401	1
9594000	1
9594001	1
9597600	1
9597601	1
9601200	1
9601201	1
9604800	1
9604801	0
9608400	0
9608401	0
9612000	0
9612001	0
9615600	0
9615601	0
9619200	0
9619201	0
9622800	0
9622801	0
9626400	0
9626401	0
9630000	0
9630001	0
9633600	0
9633601	0
9637200	0
9637201	0
9640800	0
9640801	0
9644400	0
9644401	0
9648000	0
9648001	0
9651600	0
9651601	0
9655200	0
9655201	0
9658800	0
9658801	0
9662400	0
9662401	1
9666000	1
9666001	1
9669600	1
9669601	1
9673200	1
9673201	1
9676800	1
9676801	1
9680400	1
9680401	1
9684000	1
9684001	1
9687600	1
9687601	0
9691200	0
9691201	0
9694800	0
9694801	0
9698400	0
9698401	0
9702000	0
9702001	0
9705600	0
9705601	0
9709200	0
9709201	0
9712800	0
9712801	0
9716400	0
9716401	0
9720000	0
9720001	0
9723600	0
9723601	0
9727200	0
9727201	0
9730800	0
9730801	0
9734400	0
9734401	0
9738000	0
9738001	0
9741600	0
9741601	0
9745200	0
9745201	0
9748800	0
9748801	1
9752400	1
9752401	1
9756000	1
9756001	1
9759600	1
9759601	1
9763200	1
9763201	1
9766800	1
9766801	1
9770400	1
9770401	1
9774000	1
9774001	0
9777600	0
9777601	0
9781200	0
9781201	0
9784800	0
9784801	0
9788400	0
9788401	0
9792000	0
9792001	0
9795600	0
9795601	0
9799200	0
9799201	0
9802800	0
9802801	0
9806400	0
9806401	0
9810000	0
9810001	0
9813600	0
9813601	0
9817200	0
9817201	0
9820800	0
9820801	0
9824400	0
9824401	0
9828000	0
9828001	0
9831600	0
9831601	0
9835200	0
9835201	1
9838800	1
9838801	1
9842400	1
9842401	1
9846000	1
9846001	1
9849600	1
9849601	1
9853200	1
9853201	1
9856800	1
9856801	1
9860400	1
9860401	0
9864000	0
9864001	0
9867600	0
9867601	0
9871200	0
9871201	0
9874800	0
9874801	0
9878400	0
9878401	0
9882000	0
9882001	0
9885600	0
9885601	0
9889200	0
9889201	0
9892800	0
9892801	0
9896400	0
9896401	0
9900000	0
9900001	0
9903600	0
9903601	0
9907200	0
9907201	0
9910800	0
9910801	0
9914400	0
9914401	0
9918000	0
9918001	0
9921600	0
9921601	1
9925200	1
9925201	1
9928800	1
9928801	1
9932400	1
9932401	1
9936000	1
9936001	1
9939600	1
9939601	1
9943200	1
9943201	1
9946800	1
9946801	0
9950400	0
9950401	0
9954000	0
9954001	0
9957600	0
9957601	0
9961200	0
9961201	0
9964800	0
9964801	0
9968400	0
9968401	0
9972000	0
9972001	0
9975600	0
9975601	0
9979200	0
9979201	0
9982800	0
9982801	0
9986400	0
9986401	0
9990000	0
9990001	0
9993600	0
9993601	0
9997200	0
9997201	0
10000800	0
10000801	0
10004400	0
10004401	0
10008000	0
10008001	1
10011600	1
10011601	1
10015200	1
10015201	1
10018800	1
10018801	1
10022400	1
10022401	1
10026000	1
10026001	1
10029600	1
10029601	1
10033200	1
10033201	0
10036800	0
10036801	0
10040400	0
10040401	0
10044000	0
10044001	0
10047600	0
10047601	0
10051200	0
10051201	0
10054800	0
10054801	0
10058400	0
10058401	0
10062000	0
10062001	0
10065600	0
10065601	0
10069200	0
10069201	0
10072800	0
10072801	0
10076400	0
10076401	0
10080000	0
10080001	0
10083600	0
10083601	0
10087200	0
10087201	0
10090800	0
10090801	1
10094400	1
10094401	1
10098000	1
10098001	1
10101600	1
10101601	1
10105200	1
10105201	1
10108800	1
10108801	1
10112400	1
10112401	1
10116000	1
10116001	1
10119600	1
10119601	0
10123200	0
10123201	0
10126800	0
10126801	0
10130400	0
10130401	0
10134000	0
10134001	0
10137600	0
10137601	0
10141200	0
10141201	0
10144800	0
10144801	0
10148400	0
10148401	0
10152000	0
10152001	0
10155600	0
10155601	0
10159200	0
10159201	0
10162800	0
10162801	0
10166400	0
10166401	0
10170000	0
10170001	0
10173600	0
10173601	0
10177200	0
10177201	0
10180800	0
10180801	1
10184400	1
10184401	1
10188000	1
10188001	1
10191600	1
10191601	1
10195200	1
10195201	1
10198800	1
10198801	1
10202400	1
10202401	1
10206000	1
10206001	0
10209600	0
10209601	0
10213200	0
10213201	0
10216800	0
10216801	0
10220400	0
10220401	0
10224000	0
10224001	0
10227600	0
10227601	0
10231200	0
10231201	0
10234800	0
10234801	0
10238400	0
10238401	0
10242000	0
10242001	0
10245600	0
10245601	0
10249200	0
10249201	0
10252800	0
10252801	0
10256400	0
10256401	0
10260000	0
10260001	0
10263600	0
10263601	0
10267200	0
10267201	1
10270800	1
10270801	1
10274400	1
10274401	1
10278000	1
10278001	1
10281600	1
10281601	1
10285200	1
10285201	1
10288800	1
10288801	1
10292400	1
10292401	0
10296000	0
10296001	0
10299600	0
10299601	0
10303200	0
10303201	0
10306800	0
10306801	0
10310400	0
10310401	0
10314000	0
10314001	0
10317600	0
10317601	0
10321200	0
10321201	0
10324800	0
10324801	0
10328400	0
10328401	0
10332000	0
10332001	0
10335600	0
10335601	0
10339200	0
10339201	0
10342800	0
10342801	0
10346400	0
10346401	0
10350000	0
10350001	0
10353600	0
10353601	1
10357200	1
10357201	1
10360800	1
10360801	1
10364400	1
10364401	1
10368000	1
10368001	1
10371600	1
10371601	1
10375200	1
10375201	1
10378800	1
10378801	0
10382400	0
10382401	0
10386000	0
10386001	0
10389600	0
10389601	0
10393200	0
10393201	0
10396800	0
10396801	0
10400400	0
10400401	0
10404000	0
10404001	0
10407600	0
10407601	0
10411200	0
10411201	0
10414800	0
10414801	0
10418400	0
10418401	0
10422000	0
10422001	0
10425600	0
10425601	0
10429200	0
10429201	0
10432800	0
10432801	0
10436400	0
10436401	0
10440000	0
10440001	1
10443600	1
10443601	1
10447200	1
10447201	1
10450800	1
10450801	1
10454400	1
10454401	1
10458000	1
10458001	1
10461600	1
10461601	1
10465200	1
10465201	0
10468800	0
10468801	0
10472400	0
10472401	0
10476000	0
10476001	0
10479600	0
10479601	0
10483200	0
10483201	0
10486800	0
10486801	0
10490400	0
10490401	0
10494000	0
10494001	0
10497600	0
10497601	0
10501200	0
10501201	0
10504800	0
10504801	0
10508400	0
10508401	0
10512000	0
10512001	0
10515600	0
10515601	0
10519200	0
10519201	0
10522800	0
10522801	0
10526400	0
10526401	1
10530000	1
10530001	1
10533600	1
10533601	1
10537200	1
10537201	1
10540800	1
10540801	1
10544400	1
10544401	1
10548000	1
10548001	1
10551600	1
10551601	0
10555200	0
10555201	0
10558800	0
10558801	0
10562400	0
10562401	0
10566000	0
10566001	0
10569600	0
10569601	0
10573200	0
10573201	0
10576800	0
10576801	0
10580400	0
10580401	0
10584000	0
10584001	0
10587600	0
10587601	0
10591200	0
10591201	0
10594800	0
10594801	0
10598400	0
10598401	0
10602000	0
10602001	0
10605600	0
10605601	0
10609200	0
10609201	0
10612800	0
10612801	1
10616400	1
10616401	1
10620000	1
10620001	1
10623600	1
10623601	1
10627200	1
10627201	1
10630800	1
10630801	1
10634400	1
10634401	1
10638000	1
10638001	0
10641600	0
10641601	0
10645200	0
10645201	0
10648800	0
10648801	0
10652400	0
10652401	0
10656000	0
10656001	0
10659600	0
10659601	0
10663200	0
10663201	0
10666800	0
10666801	0
10670400	0
10670401	0
10674000	0
10674001	0
10677600	0
10677601	0
10681200	0
10681201	0
10684800	0
10684801	0
10688400	0
10688401	0
10692000	0
10692001	0
10695600	0
10695601	0
10699200	0
10699201	1
10702800	1
10702801	1
10706400	1
10706401	1
10710000	1
10710001	1
10713600	1
10713601	1
10717200	1
10717201	1
10720800	1
10720801	1
10724400	1
10724401	0
10728000	0
10728001	0
10731600	0
10731601	0
10735200	0
10735201	0
10738800	0
10738801	0
10742400	0
10742401	0
10746000	0
10746001	0
10749600	0
10749601	0
10753200	0
10753201	0
10756800	0
10756801	0
10760400	0
10760401	0
10764000	0
10764001	0
10767600	0
10767601	0
10771200	0
10771201	0
10774800	0
10774801	0
10778400	0
10778401	0
10782000	0
10782001	0
10785600	0
10785601	1
10789200	1
10789201	1
10792800	1
10792801	1
10796400	1
10796401	1
10800000	1
10800001	1
10803600	1
10803601	1
10807200	1
10807201	1
10810800	1
10810801	0
10814400	0
10814401	0
10818000	0
10818001	0
10821600	0
10821601	0
10825200	0
10825201	0
10828800	0
10828801	0
10832400	0
10832401	0
10836000	0
10836001	0
10839600	0
10839601	0
10843200	0
10843201	0
10846800	0
10846801	0
10850400	0
10850401	0
10854000	0
10854001	0
10857600	0
10857601	0
10861200	0
10861201	0
10864800	0
10864801	0
10868400	0
10868401	0
10872000	0
10872001	1
10875600	1
10875601	1
10879200	1
10879201	1
10882800	1
10882801	1
10886400	1
10886401	1
10890000	1
10890001	1
10893600	1
10893601	1
10897200	1
10897201	0
10900800	0
10900801	0
10904400	0
10904401	0
10908000	0
10908001	0
10911600	0
10911601	0
10915200	0
10915201	0
10918800	0
10918801	0
10922400	0
10922401	0
10926000	0
10926001	0
10929600	0
10929601	0
10933200	0
10933201	0
10936800	0
10936801	0
10940400	0
10940401	0
10944000	0
10944001	0
10947600	0
10947601	0
10951200	0
10951201	0
10954800	0
10954801	0
10958400	0
10958401	1
10962000	1
10962001	1
10965600	1
10965601	1
10969200	1
10969201	1
10972800	1
10972801	1
10976400	1
10976401	1
10980000	1
10980001	1
10983600	1
10983601	0
10987200	0
10987201	0
10990800	0
10990801	0
10994400	0
10994401	0
10998000	0
10998001	0
11001600	0
11001601	0
11005200	0
11005201	0
11008800	0
11008801	0
11012400	0
11012401	0
11016000	0
11016001	0
11019600	0
11019601	0
11023200	0
11023201	0
11026800	0
11026801	0
11030400	0
11030401	0
11034000	0
11034001	0
11037600	0
11037601	0
11041200	0
11041201	0
11044800	0
11044801	1
11048400	1
11048401	1
11052000	1
11052001	1
11055600	1
11055601	1
11059200	1
11059201	1
11062800	1
11062801	1
11066400	1
11066401	1
11070000	1
11070001	0
11073600	0
11073601	0
11077200	0
11077201	0
11080800	0
11080801	0
11084400	0
11084401	0
11088000	0
11088001	0
11091600	0
11091601	0
11095200	0
11095201	0
11098800	0
11098801	0
11102400	0
11102401	0
11106000	0
11106001	0
11109600	0
11109601	0
11113200	0
11113201	0
11116800	0
11116801	0
11120400	0
11120401	0
11124000	0
11124001	0
11127600	0
11127601	0
11131200	0
11131201	1
11134800	1
11134801	1
11138400	1
11138401	1
11142000	1
11142001	1
11145600	1
11145601	1
11149200	1
11149201	1
11152800	1
11152801	0
11156400	0
11156401	0
11160000	0
11160001	0
11163600	0
11163601	0
11167200	0
11167201	0
11170800	0
11170801	0
11174400	0
11174401	0
11178000	0
11178001	0
11181600	0
11181601	0
11185200	0
11185201	0
11188800	0
11188801	0
11192400	0
11192401	0
11196000	0
11196001	0
11199600	0
11199601	0
11203200	0
11203201	0
11206800	0
11206801	0
11210400	0
11210401	0
11214000	0
11214001	0
11217600	0
11217601	1
11221200	1
11221201	1
11224800	1
11224801	1
11228400	1
11228401	1
11232000	1
11232001	1
11235600	1
11235601	1
11239200	1
11239201	1
11242800	1
11242801	0
11246400	0
11246401	0
11250000	0
11250001	0
11253600	0
11253601	0
11257200	0
11257201	0
11260800	0
11260801	0
11264400	0
11264401	0
11268000	0
11268001	0
11271600	0
11271601	0
11275200	0
11275201	0
11278800	0
11278801	0
11282400	0
11282401	0
11286000	0
11286001	0
11289600	0
11289601	0
11293200	0
11293201	0
11296800	0
11296801	0
11300400	0
11300401	0
11304000	0
11304001	1
11307600	1
11307601	1
11311200	1
11311201	1
11314800	1
11314801	1
11318400	1
11318401	1
11322000	1
11322001	1
11325600	1
11325601	1
11329200	1
11329201	0
11332800	0
11332801	0
11336400	0
11336401	0
11340000	0
11340001	0
11343600	0
11343601	0
11347200	0
11347201	0
11350800	0
11350801	0
11354400	0
11354401	0
11358000	0
11358001	0
11361600	0
11361601	0
11365200	0
11365201	0
11368800	0
11368801	0
11372400	0
11372401	0
11376000	0
11376001	0
11379600	0
11379601	0
11383200	0
11383201	0
11386800	0
11386801	0
11390400	0
11390401	0
11394000	0
11394001	1
11397600	1
11397601	1
11401200	1
11401201	1
11404800	1
11404801	1
11408400	1
11408401	1
11412000	1
11412001	1
11415600	1
11415601	0
11419200	0
11419201	1
11422800	1
11422801	0.469174951530658
11426400	0.469174951530658
11426401	0
11430000	0
11430001	0
11433600	0
11433601	0
11437200	0
11437201	0
11440800	0
11440801	0
11444400	0
11444401	0
11448000	0
11448001	0
11451600	0
11451601	0
11455200	0
11455201	0
11458800	0
11458801	0
11462400	0
11462401	0
11466000	0
11466001	0
11469600	0
11469601	0
11473200	0
11473201	0
11476800	0
11476801	1
11480400	1
11480401	1
11484000	1
11484001	1
11487600	1
11487601	1
11491200	1
11491201	1
11494800	1
11494801	1
11498400	1
11498401	1
11502000	1
11502001	0
11505600	0
11505601	0
11509200	0
11509201	0.414779221588955
11512800	0.414779221588955
11512801	0.3724509712334
11516400	0.3724509712334
11516401	0
11520000	0
11520001	0
11523600	0
11523601	0
11527200	0
11527201	0
11530800	0
11530801	0
11534400	0
11534401	0
11538000	0
11538001	0
11541600	0
11541601	0
11545200	0
11545201	0
11548800	0
11548801	0
11552400	0
11552401	0
11556000	0
11556001	0
11559600	0
11559601	0
11563200	0
11563201	1
11566800	1
11566801	1
11570400	1
11570401	1
11574000	1
11574001	1
11577600	1
11577601	1
11581200	1
11581201	1
11584800	1
11584801	0
11588400	0
11588401	0
11592000	0
11592001	0
11595600	0
11595601	0.305065289995143
11599200	0.305065289995143
11599201	0
11602800	0
11602801	0
11606400	0
11606401	0
11610000	0
11610001	0
11613600	0
11613601	0
11617200	0
11617201	0
11620800	0
11620801	0
11624400	0
11624401	0
11628000	0
11628001	0
11631600	0
11631601	0
11635200	0
11635201	0
11638800	0
11638801	0
11642400	0
11642401	0
11646000	0
11646001	0
11649600	0
11649601	0
11653200	0
11653201	1
11656800	1
11656801	1
11660400	1
11660401	1
11664000	1
11664001	1
11667600	1
11667601	1
11671200	1
11671201	1
11674800	1
11674801	1
11678400	1
11678401	0.481775249174662
11682000	0.481775249174662
11682001	0.48073497721686
11685600	0.48073497721686
11685601	0
11689200	0
11689201	0
11692800	0
11692801	0.22127071151305
11696400	0.22127071151305
11696401	0.469098990102845
11700000	0.469098990102845
11700001	0
11703600	0
11703601	0
11707200	0
11707201	0
11710800	0
11710801	0
11714400	0
11714401	0
11718000	0
11718001	0
11721600	0
11721601	0
11725200	0
11725201	0
11728800	0
11728801	0
11732400	0
11732401	0
11736000	0
11736001	1
11739600	1
11739601	1
11743200	1
11743201	1
11746800	1
11746801	1
11750400	1
11750401	1
11754000	1
11754001	1
11757600	1
11757601	1
11761200	1
11761201	1
11764800	1
11764801	0.668184622724377
11768400	0.668184622724377
11768401	0.394030179392373
11772000	0.394030179392373
11772001	0.346018416203999
11775600	0.346018416203999
11775601	0.441256440830753
11779200	0.441256440830753
11779201	0
11782800	0
11782801	0
11786400	0
11786401	0.0299927663194589
11790000	0.0299927663194589
11790001	0
11793600	0
11793601	0
11797200	0
11797201	0
11800800	0
11800801	0
11804400	0
11804401	1
11808000	1
11808001	0
11811600	0
11811601	0.143167272013084
11815200	0.143167272013084
11815201	0.764417432182813
11818800	0.764417432182813
11818801	1
11822400	1
11822401	1
11826000	1
11826001	1
11829600	1
11829601	1
11833200	1
11833201	1
11836800	1
11836801	1
11840400	1
11840401	1
11844000	1
11844001	0
11847600	0
11847601	1
11851200	1
11851201	0.483124087473572
11854800	0.483124087473572
11854801	0.35334639066086
11858400	0.35334639066086
11858401	0.67834595184356
11862000	0.67834595184356
11862001	0
11865600	0
11865601	0
11869200	0
11869201	0.314087428419684
11872800	0.314087428419684
11872801	0.310066251505426
11876400	0.310066251505426
11876401	0.784641014772677
11880000	0.784641014772677
11880001	0.960339844079059
11883600	0.960339844079059
11883601	0
11887200	0
11887201	0
11890800	0
11890801	0
11894400	0
11894401	0
11898000	0
11898001	0.107022014212056
11901600	0.107022014212056
11901601	0.573293529819944
11905200	0.573293529819944
11905201	1
11908800	1
11908801	1
11912400	1
11912401	1
11916000	1
11916001	1
11919600	1
11919601	1
11923200	1
11923201	1
11926800	1
11926801	1
11930400	1
11930401	1
11934000	1
11934001	0
11937600	0
11937601	0.440574697383926
11941200	0.440574697383926
11941201	0.18061327581232
11944800	0.18061327581232
11944801	0.574405262938636
11948400	0.574405262938636
11948401	0
11952000	0
11952001	0
11955600	0
11955601	0
11959200	0
11959201	0
11962800	0
11962801	0
11966400	0
11966401	0.108105156803266
11970000	0.108105156803266
11970001	0
11973600	0
11973601	0
11977200	0
11977201	0
11980800	0
11980801	0.362953768019278
11984400	0.362953768019278
11984401	0
11988000	0
11988001	0
11991600	0
11991601	0
11995200	0
11995201	1
11998800	1
11998801	1
12002400	1
12002401	1
12006000	1
12006001	1
12009600	1
12009601	1
12013200	1
12013201	1
12016800	1
12016801	1
12020400	1
12020401	0
12024000	0
12024001	0.602467108990466
12027600	0.602467108990466
12027601	0.247828898115354
12031200	0.247828898115354
12031201	0.532778247008431
12034800	0.532778247008431
12034801	0
12038400	0
12038401	0
12042000	0
12042001	0
12045600	0
12045601	0
12049200	0
12049201	0
12052800	0
12052801	0
12056400	0
12056401	0
12060000	0
12060001	0
12063600	0
12063601	0
12067200	0
12067201	0
12070800	0
12070801	0
12074400	0
12074401	0.63493566128475
12078000	0.63493566128475
12078001	1
12081600	1
12081601	1
12085200	1
12085201	1
12088800	1
12088801	1
12092400	1
12092401	1
12096000	1
12096001	1
12099600	1
12099601	1
12103200	1
12103201	1
12106800	1
12106801	1
12110400	1
12110401	0.497927049998372
12114000	0.497927049998372
12114001	0.404816447822008
12117600	0.404816447822008
12117601	0
12121200	0
12121201	0
12124800	0
12124801	0
12128400	0
12128401	0
12132000	0
12132001	0
12135600	0
12135601	0
12139200	0
12139201	0
12142800	0
12142801	0
12146400	0
12146401	0
12150000	0
12150001	0
12153600	0
12153601	0
12157200	0
12157201	0
12160800	0
12160801	0
12164400	0
12164401	0
12168000	0
12168001	0
12171600	0
12171601	1
12175200	1
12175201	1
12178800	1
12178801	1
12182400	1
12182401	1
12186000	1
12186001	1
12189600	1
12189601	1
12193200	1
12193201	0
12196800	0
12196801	0
12200400	0
12200401	0
12204000	0
12204001	0
12207600	0
12207601	0
12211200	0
12211201	0
12214800	0
12214801	0
12218400	0
12218401	0
12222000	0
12222001	0
12225600	0
12225601	0
12229200	0
12229201	0
12232800	0
12232801	0
12236400	0
12236401	0
12240000	0
12240001	0
12243600	0
12243601	0
12247200	0
12247201	0
12250800	0
12250801	0
12254400	0
12254401	0
12258000	0
12258001	1
12261600	1
12261601	1
12265200	1
12265201	1
12268800	1
12268801	1
12272400	1
12272401	1
12276000	1
12276001	0
12279600	0
12279601	0
12283200	0
12283201	0
12286800	0
12286801	0
12290400	0
12290401	0
12294000	0
12294001	0
12297600	0
12297601	0
12301200	0
12301201	0
12304800	0
12304801	0
12308400	0
12308401	0
12312000	0
12312001	0
12315600	0
12315601	0
12319200	0
12319201	0
12322800	0
12322801	0
12326400	0
12326401	0
12330000	0
12330001	0
12333600	0
12333601	0
12337200	0
12337201	0
12340800	0
12340801	0
12344400	0
12344401	1
12348000	1
12348001	1
12351600	1
12351601	1
12355200	1
12355201	1
12358800	1
12358801	1
12362400	1
12362401	0
12366000	0
12366001	0
12369600	0
12369601	0
12373200	0
12373201	0
12376800	0
12376801	0
12380400	0
12380401	0
12384000	0
12384001	0
12387600	0
12387601	0
12391200	0
12391201	0
12394800	0
12394801	0
12398400	0
12398401	0
12402000	0
12402001	0
12405600	0
12405601	0
12409200	0
12409201	0
12412800	0
12412801	0
12416400	0
12416401	0
12420000	0
12420001	0
12423600	0
12423601	0
12427200	0
12427201	0
12430800	0
12430801	1
12434400	1
12434401	1
12438000	1
12438001	1
12441600	1
12441601	1
12445200	1
12445201	1
12448800	1
12448801	1
12452400	1
12452401	0
12456000	0
12456001	0
12459600	0
12459601	0
12463200	0
12463201	0
12466800	0
12466801	0
12470400	0
12470401	0
12474000	0
12474001	0
12477600	0
