#1	
double tab1(17520,2)   # comment line	
0	0.999999999999999
3600	0.999999999999999
3601	0.999999999999999
7200	0.999999999999999
7201	0.999999999999999
10800	0.999999999999999
10801	0.70735025202925
14400	0.70735025202925
14401	0.699251830402
18000	0.699251830402
18001	0.70090317494175
21600	0.70090317494175
21601	0.7588652209805
25200	0.7588652209805
25201	0.7274559224795
28800	0.7274559224795
28801	0.68620563018825
32400	0.68620563018825
32401	0.639403467233
36000	0.639403467233
36001	0.999999999999999
39600	0.999999999999999
39601	0.999999999999999
43200	0.999999999999999
43201	0.999999999999999
46800	0.999999999999999
46801	0.999999999999999
50400	0.999999999999999
50401	0.999999999999999
54000	0.999999999999999
54001	0.999999999999999
57600	0.999999999999999
57601	0.999999999999999
61200	0.999999999999999
61201	0.999999999999999
64800	0.999999999999999
64801	0.999999999999999
68400	0.999999999999999
68401	0.999999999999999
72000	0.999999999999999
72001	0.999999999999999
75600	0.999999999999999
75601	0.999999999999999
79200	0.999999999999999
79201	0.999999999999999
82800	0.999999999999999
82801	0.999999999999999
86400	0.999999999999999
86401	0.999999999999999
90000	0.999999999999999
90001	0.999999999999999
93600	0.999999999999999
93601	0.999999999999999
97200	0.999999999999999
97201	0.999999999999999
100800	0.999999999999999
100801	0.999999999999999
104400	0.999999999999999
104401	0.999999999999999
108000	0.999999999999999
108001	0.999999999999999
111600	0.999999999999999
111601	0.999999999999999
115200	0.999999999999999
115201	0.999999999999999
118800	0.999999999999999
118801	0.999999999999999
122400	0.999999999999999
122401	0.999999999999999
126000	0.999999999999999
126001	0.999999999999999
129600	0.999999999999999
129601	0.999999999999999
133200	0.999999999999999
133201	0.999999999999999
136800	0.999999999999999
136801	0.999999999999999
140400	0.999999999999999
140401	0.999999999999999
144000	0.999999999999999
144001	0.999999999999999
147600	0.999999999999999
147601	0.999999999999999
151200	0.999999999999999
151201	0.999999999999999
154800	0.999999999999999
154801	0.999999999999999
158400	0.999999999999999
158401	0.999999999999999
162000	0.999999999999999
162001	0.999999999999999
165600	0.999999999999999
165601	0.999999999999999
169200	0.999999999999999
169201	0.999999999999999
172800	0.999999999999999
172801	0.999999999999999
176400	0.999999999999999
176401	0.999999999999999
180000	0.999999999999999
180001	0.999999999999999
183600	0.999999999999999
183601	0.999999999999999
187200	0.999999999999999
187201	0.999999999999999
190800	0.999999999999999
190801	0.999999999999999
194400	0.999999999999999
194401	0.999999999999999
198000	0.999999999999999
198001	0.999999999999999
201600	0.999999999999999
201601	0.999999999999999
205200	0.999999999999999
205201	0.999999999999999
208800	0.999999999999999
208801	0.999999999999999
212400	0.999999999999999
212401	0.999999999999999
216000	0.999999999999999
216001	0.999999999999999
219600	0.999999999999999
219601	0.999999999999999
223200	0.999999999999999
223201	0.999999999999999
226800	0.999999999999999
226801	0.999999999999999
230400	0.999999999999999
230401	0.999999999999999
234000	0.999999999999999
234001	0.999999999999999
237600	0.999999999999999
237601	0.999999999999999
241200	0.999999999999999
241201	0.999999999999999
244800	0.999999999999999
244801	0.999999999999999
248400	0.999999999999999
248401	0.999999999999999
252000	0.999999999999999
252001	0.999999999999999
255600	0.999999999999999
255601	0.999999999999999
259200	0.999999999999999
259201	0.999999999999999
262800	0.999999999999999
262801	0.999999999999999
266400	0.999999999999999
266401	0.999999999999999
270000	0.999999999999999
270001	0.999999999999999
273600	0.999999999999999
273601	0.999999999999999
277200	0.999999999999999
277201	0.999999999999999
280800	0.999999999999999
280801	0.999999999999999
284400	0.999999999999999
284401	0.999999999999999
288000	0.999999999999999
288001	0.999999999999999
291600	0.999999999999999
291601	0.999999999999999
295200	0.999999999999999
295201	0.999999999999999
298800	0.999999999999999
298801	0.999999999999999
302400	0.999999999999999
302401	0.999999999999999
306000	0.999999999999999
306001	0.999999999999999
309600	0.999999999999999
309601	0.999999999999999
313200	0.999999999999999
313201	0.999999999999999
316800	0.999999999999999
316801	0.999999999999999
320400	0.999999999999999
320401	0.999999999999999
324000	0.999999999999999
324001	0.999999999999999
327600	0.999999999999999
327601	0.999999999999999
331200	0.999999999999999
331201	0.999999999999999
334800	0.999999999999999
334801	0.999999999999999
338400	0.999999999999999
338401	0.999999999999999
342000	0.999999999999999
342001	0.999999999999999
345600	0.999999999999999
345601	0.999999999999999
349200	0.999999999999999
349201	0.999999999999999
352800	0.999999999999999
352801	0.999999999999999
356400	0.999999999999999
356401	0.999999999999999
360000	0.999999999999999
360001	0.999999999999999
363600	0.999999999999999
363601	0.999999999999999
367200	0.999999999999999
367201	0.999999999999999
370800	0.999999999999999
370801	0.999999999999999
374400	0.999999999999999
374401	0.999999999999999
378000	0.999999999999999
378001	0.999999999999999
381600	0.999999999999999
381601	0.999999999999999
385200	0.999999999999999
385201	0.999999999999999
388800	0.999999999999999
388801	0.999999999999999
392400	0.999999999999999
392401	0.999999999999999
396000	0.999999999999999
396001	0.999999999999999
399600	0.999999999999999
399601	0.999999999999999
403200	0.999999999999999
403201	0.999999999999999
406800	0.999999999999999
406801	0.999999999999999
410400	0.999999999999999
410401	0.999999999999999
414000	0.999999999999999
414001	0.999999999999999
417600	0.999999999999999
