sec;CHP;Electrolysis;Heatpump;Boiler;Beladen TES;Entladen TES;date
1353600;0.966669725;0;1;0;1;0;16.01.2018 15:59
1357200;0.97976979;0;1;0;1;0;16.01.2018 16:59
1360800;0.987716159;0;1;0;1;0;16.01.2018 17:59
1364400;0.986315036;0;1;0;1;0;16.01.2018 18:59
1368000;0.977132361;0;1;0;1;0;16.01.2018 19:59
1371600;0.976719161;0;1;0;1;0;16.01.2018 20:59
1375200;0.975824807;0;1;0;1;0;16.01.2018 21:59
1378800;0.973295018;0;1;0;1;0;16.01.2018 22:59
1382400;0.979002249;0;1;0;1;0;16.01.2018 23:59
1386000;0.980152991;0;1;0;1;0;17.01.2018 00:59
1389600;0.985158779;0;1;0;1;0;17.01.2018 01:59
1393200;0.992590547;0;1;0;1;0;17.01.2018 02:59
1396800;0.989990283;0;1;0;1;0;17.01.2018 03:59
1400400;0.994197921;0;1;0;1;0;17.01.2018 04:59
1404000;1;0;1;0;1;0;17.01.2018 05:59
1407600;1;0;1;0;1;0;17.01.2018 06:59
1411200;1;0;1;0;1;0;17.01.2018 07:59
1414800;0.977246382;0;1;0;1;0;17.01.2018 08:59
1418400;0.916829077;0;1;0;1;0;17.01.2018 09:59
1422000;0.852718566;0;1;0;1;0;17.01.2018 10:59
1425600;0.867149108;0;1;0;1;0;17.01.2018 11:59
1429200;0.906956166;0;1;0;1;0;17.01.2018 12:59
1432800;0.940722701;0;1;0;1;0;17.01.2018 13:59
1436400;0.975464488;0;1;0;1;0;17.01.2018 14:59
1440000;1;0;1;0;1;0;17.01.2018 15:59
1443600;1;0;1;0;1;0;17.01.2018 16:59
1447200;1;0;1;0;1;0;17.01.2018 17:59
1450800;0.998381429;0;1;0;1;0;17.01.2018 18:59
1454400;0.994751421;0;1;0;1;0;17.01.2018 19:59
1458000;0.995822146;0;1;0;1;0;17.01.2018 20:59
1461600;0.992663391;0;1;0;1;0;17.01.2018 21:59
1465200;0.993927695;0;1;0;1;0;17.01.2018 22:59
1468800;1;0;1;0;1;0;17.01.2018 23:59
1472400;0.97508494;0;0.994881277;0;1;0;18.01.2018 00:59
1476000;0.624839018;0;0.971616007;0;1;0;18.01.2018 01:59
1479600;1;0;0.683390357;0;0;1;18.01.2018 02:59
1483200;1;0;0.682254686;0;0;1;18.01.2018 03:59
1486800;1;0;0.674400883;0;0;1;18.01.2018 04:59
1490400;1;0;0.672187314;0;0;1;18.01.2018 05:59
1494000;1;0;0.683390357;0;0;1;18.01.2018 06:59
1497600;1;0;0.971616007;0;0;1;18.01.2018 07:59
1501200;1;0;0.978160705;0;0;1;18.01.2018 08:59
1504800;1;0;0.979809522;0;0;1;18.01.2018 09:59
1508400;1;0.5;0.98478668;0;1;0;18.01.2018 10:59
1512000;1;0.5;0.986456046;0;1;0;18.01.2018 11:59
1515600;1;0;0.983122486;0;1;0;18.01.2018 12:59
1519200;1;0;0.98478668;0;1;0;18.01.2018 13:59
1522800;1;0;0.98478668;0;1;0;18.01.2018 14:59
1526400;1;0;0.983122486;0;1;0;18.01.2018 15:59
1530000;1;0;0.974878287;0;1;0;18.01.2018 16:59
1533600;1;0;0.976516968;0;0;1;18.01.2018 17:59
