sec;CHP;Electrolysis;Heatpump;Boiler;Beladen TES;Entladen TES;date
6192000;-1;-1;-1;-1;-1;-1;13.03.2018 15:59
6195600;-1;-1;-1;-1;-1;-1;13.03.2018 16:59
6199200;-1;-1;-1;-1;-1;-1;13.03.2018 17:59
6202800;-1;-1;-1;-1;-1;-1;13.03.2018 18:59
6206400;-1;-1;-1;-1;-1;-1;13.03.2018 19:59
6210000;-1;-1;-1;-1;-1;-1;13.03.2018 20:59
6213600;-1;-1;-1;-1;-1;-1;13.03.2018 21:59
6217200;-1;-1;-1;-1;-1;-1;13.03.2018 22:59
6220800;-1;-1;-1;-1;-1;-1;13.03.2018 23:59
6224400;-1;-1;-1;-1;-1;-1;14.03.2018 00:59
6228000;-1;-1;-1;-1;-1;-1;14.03.2018 01:59
6231600;-1;-1;-1;-1;-1;-1;14.03.2018 02:59
6235200;-1;-1;-1;-1;-1;-1;14.03.2018 03:59
6238800;-1;-1;-1;-1;-1;-1;14.03.2018 04:59
6242400;-1;-1;-1;-1;-1;-1;14.03.2018 05:59
6246000;-1;-1;-1;-1;-1;-1;14.03.2018 06:59
6249600;-1;-1;-1;-1;-1;-1;14.03.2018 07:59
6253200;-1;-1;-1;-1;-1;-1;14.03.2018 08:59
6256800;-1;-1;-1;-1;-1;-1;14.03.2018 09:59
6260400;-1;-1;-1;-1;-1;-1;14.03.2018 10:59
6264000;-1;-1;-1;-1;-1;-1;14.03.2018 11:59
6267600;-1;-1;-1;-1;-1;-1;14.03.2018 12:59
6271200;-1;-1;-1;-1;-1;-1;14.03.2018 13:59
6274800;-1;-1;-1;-1;-1;-1;14.03.2018 14:59
6278400;-1;-1;-1;-1;-1;-1;14.03.2018 15:59
6282000;-1;-1;-1;-1;-1;-1;14.03.2018 16:59
6285600;-1;-1;-1;-1;-1;-1;14.03.2018 17:59
6289200;-1;-1;-1;-1;-1;-1;14.03.2018 18:59
6292800;-1;-1;-1;-1;-1;-1;14.03.2018 19:59
6296400;-1;-1;-1;-1;-1;-1;14.03.2018 20:59
6300000;-1;-1;-1;-1;-1;-1;14.03.2018 21:59
6303600;-1;-1;-1;-1;-1;-1;14.03.2018 22:59
6307200;-1;-1;-1;-1;-1;-1;14.03.2018 23:59
6310800;-1;-1;-1;-1;-1;-1;15.03.2018 00:59
6314400;-1;-1;-1;-1;-1;-1;15.03.2018 01:59
6318000;-1;-1;-1;-1;-1;-1;15.03.2018 02:59
6321600;-1;-1;-1;-1;-1;-1;15.03.2018 03:59
6325200;-1;-1;-1;-1;-1;-1;15.03.2018 04:59
6328800;-1;-1;-1;-1;-1;-1;15.03.2018 05:59
6332400;-1;-1;-1;-1;-1;-1;15.03.2018 06:59
6336000;-1;-1;-1;-1;-1;-1;15.03.2018 07:59
6339600;-1;-1;-1;-1;-1;-1;15.03.2018 08:59
6343200;-1;-1;-1;-1;-1;-1;15.03.2018 09:59
6346800;-1;-1;-1;-1;-1;-1;15.03.2018 10:59
6350400;-1;-1;-1;-1;-1;-1;15.03.2018 11:59
6354000;-1;-1;-1;-1;-1;-1;15.03.2018 12:59
6357600;-1;-1;-1;-1;-1;-1;15.03.2018 13:59
6361200;-1;-1;-1;-1;-1;-1;15.03.2018 14:59
6364800;-1;-1;-1;-1;-1;-1;15.03.2018 15:59
6368400;-1;-1;-1;-1;-1;-1;15.03.2018 16:59
6372000;-1;-1;-1;-1;-1;-1;15.03.2018 17:59
6375600;-1;-1;-1;-1;-1;-1;15.03.2018 18:59
6379200;-1;-1;-1;-1;-1;-1;15.03.2018 19:59
6382800;-1;-1;-1;-1;-1;-1;15.03.2018 20:59
6386400;-1;-1;-1;-1;-1;-1;15.03.2018 21:59
6390000;-1;-1;-1;-1;-1;-1;15.03.2018 22:59
6393600;-1;-1;-1;-1;-1;-1;15.03.2018 23:59
6397200;-1;-1;-1;-1;-1;-1;16.03.2018 00:59
6400800;-1;-1;-1;-1;-1;-1;16.03.2018 01:59
6404400;-1;-1;-1;-1;-1;-1;16.03.2018 02:59
6408000;-1;-1;-1;-1;-1;-1;16.03.2018 03:59
6411600;-1;-1;-1;-1;-1;-1;16.03.2018 04:59
6415200;-1;-1;-1;-1;-1;-1;16.03.2018 05:59
6418800;-1;-1;-1;-1;-1;-1;16.03.2018 06:59
6422400;-1;-1;-1;-1;-1;-1;16.03.2018 07:59
6426000;-1;-1;-1;-1;-1;-1;16.03.2018 08:59
6429600;-1;-1;-1;-1;-1;-1;16.03.2018 09:59
6433200;-1;-1;-1;-1;-1;-1;16.03.2018 10:59
6436800;-1;-1;-1;-1;-1;-1;16.03.2018 11:59
6440400;-1;-1;-1;-1;-1;-1;16.03.2018 12:59
6444000;-1;-1;-1;-1;-1;-1;16.03.2018 13:59
6447600;-1;-1;-1;-1;-1;-1;16.03.2018 14:59
6451200;-1;-1;-1;-1;-1;-1;16.03.2018 15:59
6454800;-1;-1;-1;-1;-1;-1;16.03.2018 16:59
6458400;-1;-1;-1;-1;-1;-1;16.03.2018 17:59
6462000;-1;-1;-1;-1;-1;-1;16.03.2018 18:59
6465600;-1;-1;-1;-1;-1;-1;16.03.2018 19:59
6469200;-1;-1;-1;-1;-1;-1;16.03.2018 20:59
6472800;-1;-1;-1;-1;-1;-1;16.03.2018 21:59
6476400;-1;-1;-1;-1;-1;-1;16.03.2018 22:59
6480000;-1;-1;-1;-1;-1;-1;16.03.2018 23:59
6483600;-1;-1;-1;-1;-1;-1;17.03.2018 00:59
6487200;-1;-1;-1;-1;-1;-1;17.03.2018 01:59
6490800;-1;-1;-1;-1;-1;-1;17.03.2018 02:59
6494400;-1;-1;-1;-1;-1;-1;17.03.2018 03:59
6498000;-1;-1;-1;-1;-1;-1;17.03.2018 04:59
6501600;-1;-1;-1;-1;-1;-1;17.03.2018 05:59
6505200;-1;-1;-1;-1;-1;-1;17.03.2018 06:59
6508800;-1;-1;-1;-1;-1;-1;17.03.2018 07:59
6512400;-1;-1;-1;-1;-1;-1;17.03.2018 08:59
6516000;-1;-1;-1;-1;-1;-1;17.03.2018 09:59
6519600;-1;-1;-1;-1;-1;-1;17.03.2018 10:59
6523200;-1;-1;-1;-1;-1;-1;17.03.2018 11:59
6526800;-1;-1;-1;-1;-1;-1;17.03.2018 12:59
6530400;-1;-1;-1;-1;-1;-1;17.03.2018 13:59
6534000;-1;-1;-1;-1;-1;-1;17.03.2018 14:59
6537600;-1;-1;-1;-1;-1;-1;17.03.2018 15:59
6541200;-1;-1;-1;-1;-1;-1;17.03.2018 16:59
6544800;-1;-1;-1;-1;-1;-1;17.03.2018 17:59
6548400;-1;-1;-1;-1;-1;-1;17.03.2018 18:59
6552000;-1;-1;-1;-1;-1;-1;17.03.2018 19:59
6555600;-1;-1;-1;-1;-1;-1;17.03.2018 20:59
6559200;-1;-1;-1;-1;-1;-1;17.03.2018 21:59
6562800;-1;-1;-1;-1;-1;-1;17.03.2018 22:59
6566400;-1;-1;-1;-1;-1;-1;17.03.2018 23:59
6570000;-1;-1;-1;-1;-1;-1;18.03.2018 00:59
6573600;-1;-1;-1;-1;-1;-1;18.03.2018 01:59
6577200;-1;-1;-1;-1;-1;-1;18.03.2018 02:59
6580800;-1;-1;-1;-1;-1;-1;18.03.2018 03:59
6584400;-1;-1;-1;-1;-1;-1;18.03.2018 04:59
6588000;-1;-1;-1;-1;-1;-1;18.03.2018 05:59
6591600;-1;-1;-1;-1;-1;-1;18.03.2018 06:59
6595200;-1;-1;-1;-1;-1;-1;18.03.2018 07:59
6598800;-1;-1;-1;-1;-1;-1;18.03.2018 08:59
6602400;-1;-1;-1;-1;-1;-1;18.03.2018 09:59
6606000;-1;-1;-1;-1;-1;-1;18.03.2018 10:59
6609600;-1;-1;-1;-1;-1;-1;18.03.2018 11:59
6613200;-1;-1;-1;-1;-1;-1;18.03.2018 12:59
6616800;-1;-1;-1;-1;-1;-1;18.03.2018 13:59
6620400;-1;-1;-1;-1;-1;-1;18.03.2018 14:59
6624000;-1;-1;-1;-1;-1;-1;18.03.2018 15:59
6627600;-1;-1;-1;-1;-1;-1;18.03.2018 16:59
6631200;-1;-1;-1;-1;-1;-1;18.03.2018 17:59
6634800;-1;-1;-1;-1;-1;-1;18.03.2018 18:59
6638400;-1;-1;-1;-1;-1;-1;18.03.2018 19:59
6642000;-1;-1;-1;-1;-1;-1;18.03.2018 20:59
6645600;-1;-1;-1;-1;-1;-1;18.03.2018 21:59
6649200;-1;-1;-1;-1;-1;-1;18.03.2018 22:59
6652800;-1;-1;-1;-1;-1;-1;18.03.2018 23:59
6656400;-1;-1;-1;-1;-1;-1;19.03.2018 00:59
6660000;-1;-1;-1;-1;-1;-1;19.03.2018 01:59
6663600;-1;-1;-1;-1;-1;-1;19.03.2018 02:59
6667200;-1;-1;-1;-1;-1;-1;19.03.2018 03:59
6670800;-1;-1;-1;-1;-1;-1;19.03.2018 04:59
6674400;-1;-1;-1;-1;-1;-1;19.03.2018 05:59
6678000;-1;-1;-1;-1;-1;-1;19.03.2018 06:59
6681600;-1;-1;-1;-1;-1;-1;19.03.2018 07:59
6685200;-1;-1;-1;-1;-1;-1;19.03.2018 08:59
6688800;-1;-1;-1;-1;-1;-1;19.03.2018 09:59
6692400;-1;-1;-1;-1;-1;-1;19.03.2018 10:59
6696000;-1;-1;-1;-1;-1;-1;19.03.2018 11:59
6699600;-1;-1;-1;-1;-1;-1;19.03.2018 12:59
6703200;-1;-1;-1;-1;-1;-1;19.03.2018 13:59
6706800;-1;-1;-1;-1;-1;-1;19.03.2018 14:59
6710400;-1;-1;-1;-1;-1;-1;19.03.2018 15:59
6714000;-1;-1;-1;-1;-1;-1;19.03.2018 16:59
6717600;-1;-1;-1;-1;-1;-1;19.03.2018 17:59
6721200;-1;-1;-1;-1;-1;-1;19.03.2018 18:59
6724800;-1;-1;-1;-1;-1;-1;19.03.2018 19:59
6728400;-1;-1;-1;-1;-1;-1;19.03.2018 20:59
6732000;-1;-1;-1;-1;-1;-1;19.03.2018 21:59
6735600;-1;-1;-1;-1;-1;-1;19.03.2018 22:59
6739200;-1;-1;-1;-1;-1;-1;19.03.2018 23:59
6742800;-1;-1;-1;-1;-1;-1;20.03.2018 00:59
6746400;-1;-1;-1;-1;-1;-1;20.03.2018 01:59
6750000;-1;-1;-1;-1;-1;-1;20.03.2018 02:59
6753600;-1;-1;-1;-1;-1;-1;20.03.2018 03:59
6757200;-1;-1;-1;-1;-1;-1;20.03.2018 04:59
6760800;-1;-1;-1;-1;-1;-1;20.03.2018 05:59
6764400;-1;-1;-1;-1;-1;-1;20.03.2018 06:59
6768000;-1;-1;-1;-1;-1;-1;20.03.2018 07:59
6771600;-1;-1;-1;-1;-1;-1;20.03.2018 08:59
6775200;-1;-1;-1;-1;-1;-1;20.03.2018 09:59
6778800;-1;-1;-1;-1;-1;-1;20.03.2018 10:59
6782400;-1;-1;-1;-1;-1;-1;20.03.2018 11:59
6786000;-1;-1;-1;-1;-1;-1;20.03.2018 12:59
6789600;-1;-1;-1;-1;-1;-1;20.03.2018 13:59
6793200;-1;-1;-1;-1;-1;-1;20.03.2018 14:59
6796800;-1;-1;-1;-1;-1;-1;20.03.2018 15:59
6800400;-1;-1;-1;-1;-1;-1;20.03.2018 16:59
6804000;-1;-1;-1;-1;-1;-1;20.03.2018 17:59
6807600;-1;-1;-1;-1;-1;-1;20.03.2018 18:59
6811200;-1;-1;-1;-1;-1;-1;20.03.2018 19:59
6814800;-1;-1;-1;-1;-1;-1;20.03.2018 20:59
6818400;-1;-1;-1;-1;-1;-1;20.03.2018 21:59
6822000;-1;-1;-1;-1;-1;-1;20.03.2018 22:59
6825600;-1;-1;-1;-1;-1;-1;20.03.2018 23:59
6829200;-1;-1;-1;-1;-1;-1;21.03.2018 00:59
6832800;-1;-1;-1;-1;-1;-1;21.03.2018 01:59
6836400;-1;-1;-1;-1;-1;-1;21.03.2018 02:59
6840000;-1;-1;-1;-1;-1;-1;21.03.2018 03:59
6843600;-1;-1;-1;-1;-1;-1;21.03.2018 04:59
6847200;-1;-1;-1;-1;-1;-1;21.03.2018 05:59
6850800;-1;-1;-1;-1;-1;-1;21.03.2018 06:59
6854400;-1;-1;-1;-1;-1;-1;21.03.2018 07:59
6858000;-1;-1;-1;-1;-1;-1;21.03.2018 08:59
6861600;-1;-1;-1;-1;-1;-1;21.03.2018 09:59
6865200;-1;-1;-1;-1;-1;-1;21.03.2018 10:59
6868800;-1;-1;-1;-1;-1;-1;21.03.2018 11:59
6872400;-1;-1;-1;-1;-1;-1;21.03.2018 12:59
6876000;-1;-1;-1;-1;-1;-1;21.03.2018 13:59
6879600;-1;-1;-1;-1;-1;-1;21.03.2018 14:59
6883200;-1;-1;-1;-1;-1;-1;21.03.2018 15:59
6886800;-1;-1;-1;-1;-1;-1;21.03.2018 16:59
6890400;-1;-1;-1;-1;-1;-1;21.03.2018 17:59
6894000;-1;-1;-1;-1;-1;-1;21.03.2018 18:59
6897600;-1;-1;-1;-1;-1;-1;21.03.2018 19:59
6901200;-1;-1;-1;-1;-1;-1;21.03.2018 20:59
6904800;-1;-1;-1;-1;-1;-1;21.03.2018 21:59
6908400;-1;-1;-1;-1;-1;-1;21.03.2018 22:59
6912000;-1;-1;-1;-1;-1;-1;21.03.2018 23:59
6915600;-1;-1;-1;-1;-1;-1;22.03.2018 00:59
6919200;-1;-1;-1;-1;-1;-1;22.03.2018 01:59
6922800;-1;-1;-1;-1;-1;-1;22.03.2018 02:59
6926400;-1;-1;-1;-1;-1;-1;22.03.2018 03:59
6930000;-1;-1;-1;-1;-1;-1;22.03.2018 04:59
6933600;-1;-1;-1;-1;-1;-1;22.03.2018 05:59
6937200;-1;-1;-1;-1;-1;-1;22.03.2018 06:59
6940800;-1;-1;-1;-1;-1;-1;22.03.2018 07:59
6944400;-1;-1;-1;-1;-1;-1;22.03.2018 08:59
6948000;-1;-1;-1;-1;-1;-1;22.03.2018 09:59
6951600;-1;-1;-1;-1;-1;-1;22.03.2018 10:59
6955200;-1;-1;-1;-1;-1;-1;22.03.2018 11:59
6958800;-1;-1;-1;-1;-1;-1;22.03.2018 12:59
6962400;-1;-1;-1;-1;-1;-1;22.03.2018 13:59
6966000;-1;-1;-1;-1;-1;-1;22.03.2018 14:59
6969600;-1;-1;-1;-1;-1;-1;22.03.2018 15:59
6973200;-1;-1;-1;-1;-1;-1;22.03.2018 16:59
6976800;-1;-1;-1;-1;-1;-1;22.03.2018 17:59
6980400;-1;-1;-1;-1;-1;-1;22.03.2018 18:59
6984000;-1;-1;-1;-1;-1;-1;22.03.2018 19:59
6987600;-1;-1;-1;-1;-1;-1;22.03.2018 20:59
6991200;-1;-1;-1;-1;-1;-1;22.03.2018 21:59
6994800;-1;-1;-1;-1;-1;-1;22.03.2018 22:59
6998400;-1;-1;-1;-1;-1;-1;22.03.2018 23:59
7002000;-1;-1;-1;-1;-1;-1;23.03.2018 00:59
7005600;-1;-1;-1;-1;-1;-1;23.03.2018 01:59
7009200;-1;-1;-1;-1;-1;-1;23.03.2018 02:59
7012800;-1;-1;-1;-1;-1;-1;23.03.2018 03:59
7016400;-1;-1;-1;-1;-1;-1;23.03.2018 04:59
7020000;-1;-1;-1;-1;-1;-1;23.03.2018 05:59
7023600;-1;-1;-1;-1;-1;-1;23.03.2018 06:59
7027200;-1;-1;-1;-1;-1;-1;23.03.2018 07:59
7030800;-1;-1;-1;-1;-1;-1;23.03.2018 08:59
7034400;-1;-1;-1;-1;-1;-1;23.03.2018 09:59
7038000;-1;-1;-1;-1;-1;-1;23.03.2018 10:59
7041600;-1;-1;-1;-1;-1;-1;23.03.2018 11:59
7045200;-1;-1;-1;-1;-1;-1;23.03.2018 12:59
7048800;-1;-1;-1;-1;-1;-1;23.03.2018 13:59
7052400;-1;-1;-1;-1;-1;-1;23.03.2018 14:59
7056000;-1;-1;-1;-1;-1;-1;23.03.2018 15:59
7059600;-1;-1;-1;-1;-1;-1;23.03.2018 16:59
7063200;-1;-1;-1;-1;-1;-1;23.03.2018 17:59
7066800;-1;-1;-1;-1;-1;-1;23.03.2018 18:59
7070400;-1;-1;-1;-1;-1;-1;23.03.2018 19:59
7074000;-1;-1;-1;-1;-1;-1;23.03.2018 20:59
7077600;-1;-1;-1;-1;-1;-1;23.03.2018 21:59
7081200;-1;-1;-1;-1;-1;-1;23.03.2018 22:59
7084800;-1;-1;-1;-1;-1;-1;23.03.2018 23:59
7088400;-1;-1;-1;-1;-1;-1;24.03.2018 00:59
7092000;-1;-1;-1;-1;-1;-1;24.03.2018 01:59
7095600;-1;-1;-1;-1;-1;-1;24.03.2018 02:59
7099200;-1;-1;-1;-1;-1;-1;24.03.2018 03:59
7102800;-1;-1;-1;-1;-1;-1;24.03.2018 04:59
7106400;-1;-1;-1;-1;-1;-1;24.03.2018 05:59
7110000;-1;-1;-1;-1;-1;-1;24.03.2018 06:59
7113600;-1;-1;-1;-1;-1;-1;24.03.2018 07:59
7117200;-1;-1;-1;-1;-1;-1;24.03.2018 08:59
7120800;-1;-1;-1;-1;-1;-1;24.03.2018 09:59
7124400;-1;-1;-1;-1;-1;-1;24.03.2018 10:59
7128000;-1;-1;-1;-1;-1;-1;24.03.2018 11:59
7131600;-1;-1;-1;-1;-1;-1;24.03.2018 12:59
7135200;-1;-1;-1;-1;-1;-1;24.03.2018 13:59
7138800;-1;-1;-1;-1;-1;-1;24.03.2018 14:59
7142400;-1;-1;-1;-1;-1;-1;24.03.2018 15:59
7146000;-1;-1;-1;-1;-1;-1;24.03.2018 16:59
7149600;-1;-1;-1;-1;-1;-1;24.03.2018 17:59
7153200;-1;-1;-1;-1;-1;-1;24.03.2018 18:59
7156800;-1;-1;-1;-1;-1;-1;24.03.2018 19:59
7160400;-1;-1;-1;-1;-1;-1;24.03.2018 20:59
7164000;-1;-1;-1;-1;-1;-1;24.03.2018 21:59
7167600;-1;-1;-1;-1;-1;-1;24.03.2018 22:59
7171200;-1;-1;-1;-1;-1;-1;24.03.2018 23:59
7174800;-1;-1;-1;-1;-1;-1;25.03.2018 00:59
7178400;-1;-1;-1;-1;-1;-1;25.03.2018 01:59
7182000;-1;-1;-1;-1;-1;-1;25.03.2018 02:59
7185600;-1;-1;-1;-1;-1;-1;25.03.2018 03:59
7189200;-1;-1;-1;-1;-1;-1;25.03.2018 04:59
7192800;-1;-1;-1;-1;-1;-1;25.03.2018 05:59
7196400;-1;-1;-1;-1;-1;-1;25.03.2018 06:59
7200000;-1;-1;-1;-1;-1;-1;25.03.2018 07:59
7203600;-1;-1;-1;-1;-1;-1;25.03.2018 08:59
7207200;-1;-1;-1;-1;-1;-1;25.03.2018 09:59
7210800;-1;-1;-1;-1;-1;-1;25.03.2018 10:59
7214400;-1;-1;-1;-1;-1;-1;25.03.2018 11:59
7218000;-1;-1;-1;-1;-1;-1;25.03.2018 12:59
7221600;-1;-1;-1;-1;-1;-1;25.03.2018 13:59
7225200;-1;-1;-1;-1;-1;-1;25.03.2018 14:59
7228800;-1;-1;-1;-1;-1;-1;25.03.2018 15:59
7232400;-1;-1;-1;-1;-1;-1;25.03.2018 16:59
7236000;-1;-1;-1;-1;-1;-1;25.03.2018 17:59
7239600;-1;-1;-1;-1;-1;-1;25.03.2018 18:59
7243200;-1;-1;-1;-1;-1;-1;25.03.2018 19:59
7246800;-1;-1;-1;-1;-1;-1;25.03.2018 20:59
7250400;-1;-1;-1;-1;-1;-1;25.03.2018 21:59
7254000;-1;-1;-1;-1;-1;-1;25.03.2018 22:59
7257600;-1;-1;-1;-1;-1;-1;25.03.2018 23:59
7261200;-1;-1;-1;-1;-1;-1;26.03.2018 00:59
7264800;-1;-1;-1;-1;-1;-1;26.03.2018 01:59
7268400;-1;-1;-1;-1;-1;-1;26.03.2018 02:59
7272000;-1;-1;-1;-1;-1;-1;26.03.2018 03:59
7275600;-1;-1;-1;-1;-1;-1;26.03.2018 04:59
7279200;-1;-1;-1;-1;-1;-1;26.03.2018 05:59
7282800;-1;-1;-1;-1;-1;-1;26.03.2018 06:59
7286400;-1;-1;-1;-1;-1;-1;26.03.2018 07:59
7290000;-1;-1;-1;-1;-1;-1;26.03.2018 08:59
7293600;-1;-1;-1;-1;-1;-1;26.03.2018 09:59
7297200;-1;-1;-1;-1;-1;-1;26.03.2018 10:59
7300800;-1;-1;-1;-1;-1;-1;26.03.2018 11:59
7304400;-1;-1;-1;-1;-1;-1;26.03.2018 12:59
7308000;-1;-1;-1;-1;-1;-1;26.03.2018 13:59
7311600;-1;-1;-1;-1;-1;-1;26.03.2018 14:59
7315200;-1;-1;-1;-1;-1;-1;26.03.2018 15:59
7318800;-1;-1;-1;-1;-1;-1;26.03.2018 16:59
7322400;-1;-1;-1;-1;-1;-1;26.03.2018 17:59
7326000;-1;-1;-1;-1;-1;-1;26.03.2018 18:59
7329600;-1;-1;-1;-1;-1;-1;26.03.2018 19:59
7333200;-1;-1;-1;-1;-1;-1;26.03.2018 20:59
7336800;-1;-1;-1;-1;-1;-1;26.03.2018 21:59
7340400;-1;-1;-1;-1;-1;-1;26.03.2018 22:59
7344000;-1;-1;-1;-1;-1;-1;26.03.2018 23:59
7347600;-1;-1;-1;-1;-1;-1;27.03.2018 00:59
7351200;-1;-1;-1;-1;-1;-1;27.03.2018 01:59
7354800;-1;-1;-1;-1;-1;-1;27.03.2018 02:59
7358400;-1;-1;-1;-1;-1;-1;27.03.2018 03:59
7362000;-1;-1;-1;-1;-1;-1;27.03.2018 04:59
7365600;-1;-1;-1;-1;-1;-1;27.03.2018 05:59
7369200;-1;-1;-1;-1;-1;-1;27.03.2018 06:59
7372800;-1;-1;-1;-1;-1;-1;27.03.2018 07:59
7376400;-1;-1;-1;-1;-1;-1;27.03.2018 08:59
7380000;-1;-1;-1;-1;-1;-1;27.03.2018 09:59
7383600;-1;-1;-1;-1;-1;-1;27.03.2018 10:59
7387200;-1;-1;-1;-1;-1;-1;27.03.2018 11:59
7390800;-1;-1;-1;-1;-1;-1;27.03.2018 12:59
7394400;-1;-1;-1;-1;-1;-1;27.03.2018 13:59
7398000;-1;-1;-1;-1;-1;-1;27.03.2018 14:59
7401600;-1;-1;-1;-1;-1;-1;27.03.2018 15:59
7405200;-1;-1;-1;-1;-1;-1;27.03.2018 16:59
7408800;-1;-1;-1;-1;-1;-1;27.03.2018 17:59
7412400;-1;-1;-1;-1;-1;-1;27.03.2018 18:59
7416000;-1;-1;-1;-1;-1;-1;27.03.2018 19:59
7419600;-1;-1;-1;-1;-1;-1;27.03.2018 20:59
7423200;-1;-1;-1;-1;-1;-1;27.03.2018 21:59
7426800;-1;-1;-1;-1;-1;-1;27.03.2018 22:59
7430400;-1;-1;-1;-1;-1;-1;27.03.2018 23:59
7434000;-1;-1;-1;-1;-1;-1;28.03.2018 00:59
7437600;-1;-1;-1;-1;-1;-1;28.03.2018 01:59
7441200;-1;-1;-1;-1;-1;-1;28.03.2018 02:59
7444800;-1;-1;-1;-1;-1;-1;28.03.2018 03:59
7448400;-1;-1;-1;-1;-1;-1;28.03.2018 04:59
7452000;-1;-1;-1;-1;-1;-1;28.03.2018 05:59
7455600;-1;-1;-1;-1;-1;-1;28.03.2018 06:59
7459200;-1;-1;-1;-1;-1;-1;28.03.2018 07:59
7462800;-1;-1;-1;-1;-1;-1;28.03.2018 08:59
7466400;-1;-1;-1;-1;-1;-1;28.03.2018 09:59
7470000;-1;-1;-1;-1;-1;-1;28.03.2018 10:59
7473600;-1;-1;-1;-1;-1;-1;28.03.2018 11:59
7477200;-1;-1;-1;-1;-1;-1;28.03.2018 12:59
7480800;-1;-1;-1;-1;-1;-1;28.03.2018 13:59
7484400;-1;-1;-1;-1;-1;-1;28.03.2018 14:59
7488000;-1;-1;-1;-1;-1;-1;28.03.2018 15:59
7491600;-1;-1;-1;-1;-1;-1;28.03.2018 16:59
7495200;-1;-1;-1;-1;-1;-1;28.03.2018 17:59
7498800;-1;-1;-1;-1;-1;-1;28.03.2018 18:59
7502400;-1;-1;-1;-1;-1;-1;28.03.2018 19:59
7506000;-1;-1;-1;-1;-1;-1;28.03.2018 20:59
7509600;-1;-1;-1;-1;-1;-1;28.03.2018 21:59
7513200;-1;-1;-1;-1;-1;-1;28.03.2018 22:59
7516800;-1;-1;-1;-1;-1;-1;28.03.2018 23:59
7520400;-1;-1;-1;-1;-1;-1;29.03.2018 00:59
7524000;-1;-1;-1;-1;-1;-1;29.03.2018 01:59
7527600;-1;-1;-1;-1;-1;-1;29.03.2018 02:59
7531200;-1;-1;-1;-1;-1;-1;29.03.2018 03:59
7534800;-1;-1;-1;-1;-1;-1;29.03.2018 04:59
7538400;-1;-1;-1;-1;-1;-1;29.03.2018 05:59
7542000;-1;-1;-1;-1;-1;-1;29.03.2018 06:59
7545600;-1;-1;-1;-1;-1;-1;29.03.2018 07:59
7549200;-1;-1;-1;-1;-1;-1;29.03.2018 08:59
7552800;-1;-1;-1;-1;-1;-1;29.03.2018 09:59
7556400;-1;-1;-1;-1;-1;-1;29.03.2018 10:59
7560000;-1;-1;-1;-1;-1;-1;29.03.2018 11:59
7563600;-1;-1;-1;-1;-1;-1;29.03.2018 12:59
7567200;-1;-1;-1;-1;-1;-1;29.03.2018 13:59
7570800;-1;-1;-1;-1;-1;-1;29.03.2018 14:59
7574400;-1;-1;-1;-1;-1;-1;29.03.2018 15:59
7578000;-1;-1;-1;-1;-1;-1;29.03.2018 16:59
7581600;-1;-1;-1;-1;-1;-1;29.03.2018 17:59
7585200;-1;-1;-1;-1;-1;-1;29.03.2018 18:59
7588800;-1;-1;-1;-1;-1;-1;29.03.2018 19:59
7592400;-1;-1;-1;-1;-1;-1;29.03.2018 20:59
7596000;-1;-1;-1;-1;-1;-1;29.03.2018 21:59
7599600;-1;-1;-1;-1;-1;-1;29.03.2018 22:59
7603200;-1;-1;-1;-1;-1;-1;29.03.2018 23:59
7606800;-1;-1;-1;-1;-1;-1;30.03.2018 00:59
7610400;-1;-1;-1;-1;-1;-1;30.03.2018 01:59
7614000;-1;-1;-1;-1;-1;-1;30.03.2018 02:59
7617600;-1;-1;-1;-1;-1;-1;30.03.2018 03:59
7621200;-1;-1;-1;-1;-1;-1;30.03.2018 04:59
7624800;-1;-1;-1;-1;-1;-1;30.03.2018 05:59
7628400;-1;-1;-1;-1;-1;-1;30.03.2018 06:59
7632000;-1;-1;-1;-1;-1;-1;30.03.2018 07:59
7635600;-1;-1;-1;-1;-1;-1;30.03.2018 08:59
7639200;-1;-1;-1;-1;-1;-1;30.03.2018 09:59
7642800;-1;-1;-1;-1;-1;-1;30.03.2018 10:59
7646400;-1;-1;-1;-1;-1;-1;30.03.2018 11:59
7650000;-1;-1;-1;-1;-1;-1;30.03.2018 12:59
7653600;-1;-1;-1;-1;-1;-1;30.03.2018 13:59
7657200;-1;-1;-1;-1;-1;-1;30.03.2018 14:59
7660800;-1;-1;-1;-1;-1;-1;30.03.2018 15:59
7664400;-1;-1;-1;-1;-1;-1;30.03.2018 16:59
7668000;-1;-1;-1;-1;-1;-1;30.03.2018 17:59
7671600;-1;-1;-1;-1;-1;-1;30.03.2018 18:59
7675200;-1;-1;-1;-1;-1;-1;30.03.2018 19:59
7678800;-1;-1;-1;-1;-1;-1;30.03.2018 20:59
7682400;-1;-1;-1;-1;-1;-1;30.03.2018 21:59
7686000;-1;-1;-1;-1;-1;-1;30.03.2018 22:59
7689600;-1;-1;-1;-1;-1;-1;30.03.2018 23:59
7693200;-1;-1;-1;-1;-1;-1;31.03.2018 00:59
7696800;-1;-1;-1;-1;-1;-1;31.03.2018 01:59
7700400;-1;-1;-1;-1;-1;-1;31.03.2018 02:59
7704000;-1;-1;-1;-1;-1;-1;31.03.2018 03:59
7707600;-1;-1;-1;-1;-1;-1;31.03.2018 04:59
7711200;-1;-1;-1;-1;-1;-1;31.03.2018 05:59
