#1	
double tab1(8760,2)   # comment line	
2505600	0.000118135
2509200	0.00011234
2512800	0.000108656
2516400	0.000106163
2520000	0.000105279
2523600	0.00010489
2527200	0.000102488
2530800	0.000100314
2534400	0.000105087
2538000	0.000111761
2541600	0.000118917
2545200	0.000121389
2548800	0.000123139
2552400	0.000122517
2556000	0.0001187
2559600	0.000115842
2563200	0.000113785
2566800	0.000112954
2570400	0.000120014
2574000	0.000125554
2577600	0.000121968
2581200	0.000114782
2584800	0.000110355
2588400	0.000112113
2592000	0.000107967
2595600	0.00010304
2599200	9.88E-05
2602800	9.57E-05
2606400	9.33E-05
2610000	9.12E-05
2613600	8.93E-05
2617200	8.61E-05
2620800	8.74E-05
2624400	9.23E-05
2628000	9.89E-05
2631600	0.000103552
2635200	0.000108959
2638800	0.000108654
2642400	0.000105146
2646000	0.000101681
2649600	0.000100662
2653200	0.000101198
2656800	0.000110114
2660400	0.000118519
2664000	0.000117379
2667600	0.000113689
2671200	0.000111143
2674800	0.000113683
2678400	0.000108411
2682000	0.000107651
2685600	0.00010453
2689200	0.000103863
2692800	0.000102991
2696400	0.000104835
2700000	0.000108294
2703600	0.000121062
2707200	0.000135296
2710800	0.00014019
2714400	0.00014213
2718000	0.000144097
2721600	0.000145174
2725200	0.000144777
2728800	0.000144425
2732400	0.00014291
2736000	0.000141492
2739600	0.000138944
2743200	0.00014402
2746800	0.000148432
2750400	0.000144982
2754000	0.000138272
2757600	0.000132922
2761200	0.000129375
2764800	0.000122922
2768400	0.000118755
2772000	0.000116583
2775600	0.000114082
2779200	0.000111833
2782800	0.000112523
2786400	0.000116061
2790000	0.000125824
2793600	0.000139103
2797200	0.000144449
2800800	0.000145512
2804400	0.000147352
2808000	0.000149736
2811600	0.000150338
2815200	0.000151486
2818800	0.000150952
2822400	0.000150207
2826000	0.000148891
2829600	0.000153076
2833200	0.000156271
2836800	0.00015238
2840400	0.000144013
2844000	0.000136199
2847600	0.000131352
2851200	0.000124238
2854800	0.000117897
2858400	0.000112813
2862000	0.000109774
2865600	0.000111489
2869200	0.00011355
2872800	0.000115204
2876400	0.0001253
2880000	0.000140286
2883600	0.000145647
2887200	0.000146695
2890800	0.000148891
2894400	0.000150952
2898000	0.000150528
2901600	0.000149664
2905200	0.000147501
2908800	0.000146369
2912400	0.000144982
2916000	0.000149177
2919600	0.000154268
2923200	0.000149472
2926800	0.000139914
2930400	0.00013248
2934000	0.00012781
2937600	0.000119375
2941200	0.000113102
2944800	0.00011129
2948400	0.000110507
2952000	0.000109559
2955600	0.000109238
2959200	0.000112494
2962800	0.000123121
2966400	0.000136529
2970000	0.000140168
2973600	0.000140391
2977200	0.00014106
2980800	0.000141613
2984400	0.000140372
2988000	0.00013911
2991600	0.00013713
2995200	0.000136172
2998800	0.000134674
3002400	0.00014009
3006000	0.000146465
3009600	0.000143365
3013200	0.000136136
3016800	0.000129912
3020400	0.000125892
3024000	0.000117496
3027600	0.000111655
3031200	0.000109272
3034800	0.000108188
3038400	0.000108589
3042000	0.000110916
3045600	0.000113785
3049200	0.000123651
3052800	0.000137441
3056400	0.000141289
3060000	0.000140954
3063600	0.000142665
3067200	0.000143418
3070800	0.000142697
3074400	0.000139654
3078000	0.000136545
3081600	0.000134463
3085200	0.000133501
3088800	0.000139636
3092400	0.000143225
3096000	0.000139116
3099600	0.000131025
3103200	0.000124281
3106800	0.000121735
3110400	0.000114522
3114000	0.000108108
3117600	0.000104084
3121200	0.000100895
3124800	0.000100066
3128400	9.93E-05
3132000	9.86E-05
3135600	9.65E-05
3139200	0.00010101
3142800	0.000107827
3146400	0.000114946
3150000	0.000118644
3153600	0.000120712
3157200	0.000119168
3160800	0.000115953
3164400	0.000113337
3168000	0.000112365
3171600	0.000112828
3175200	0.000119064
3178800	0.000124608
3182400	0.00012084
3186000	0.000113259
3189600	0.000108906
3193200	0.000109827
3196800	0.000104657
3200400	9.83E-05
3204000	9.45E-05
3207600	9.27E-05
3211200	9.30E-05
3214800	9.24E-05
3218400	9.03E-05
3222000	8.50E-05
3225600	8.64E-05
3229200	9.08E-05
3232800	9.69E-05
3236400	0.000102383
3240000	0.000108179
3243600	0.000107584
3247200	0.000103163
3250800	0.000100238
3254400	9.93E-05
3258000	0.000100128
3261600	0.000107205
3265200	0.000116186
3268800	0.00011502
3272400	0.000111057
3276000	0.00010856
3279600	0.000110867
3283200	0.000106037
3286800	0.000104409
3290400	0.000102217
3294000	0.000101022
3297600	0.000100733
3301200	0.000101028
3304800	0.000105453
3308400	0.000119492
3312000	0.000134736
3315600	0.000140039
3319200	0.000141715
3322800	0.000143608
3326400	0.00014516
3330000	0.000144357
3333600	0.000143268
3337200	0.000140747
3340800	0.0001392
3344400	0.000136754
3348000	0.000140649
3351600	0.000146725
3355200	0.000144114
3358800	0.000137294
3362400	0.000130972
3366000	0.000127922
3369600	0.000120136
3373200	0.000115513
3376800	0.000113022
3380400	0.000112308
3384000	0.000111153
3387600	0.000111092
3391200	0.000114111
3394800	0.000124232
3398400	0.00013748
3402000	0.00014212
3405600	0.000143318
3409200	0.00014263
3412800	0.00014246
3416400	0.000144576
3420000	0.000144214
3423600	0.000142824
3427200	0.000141868
3430800	0.000139365
3434400	0.000143092
3438000	0.000147955
3441600	0.000144822
3445200	0.000138704
3448800	0.000133919
3452400	0.000129965
3456000	0.000122998
3459600	0.000118188
3463200	0.000114774
3466800	0.000113137
3470400	0.000112042
3474000	0.000113006
3477600	0.000115799
3481200	0.000125427
3484800	0.000137808
3488400	0.00014168
3492000	0.000142785
3495600	0.000144842
3499200	0.000146627
3502800	0.000146398
3506400	0.000145321
3510000	0.000143876
3513600	0.000143383
3517200	0.000140788
3520800	0.000144089
3524400	0.000149671
3528000	0.000147323
3531600	0.00014035
3535200	0.000135268
3538800	0.000132157
3542400	0.000125016
3546000	0.00012004
3549600	0.000117007
3553200	0.000114142
3556800	0.000114768
3560400	0.000115187
3564000	0.000117275
3567600	0.000127388
3571200	0.000138917
3574800	0.000142855
3578400	0.000144642
3582000	0.000147409
3585600	0.000149095
3589200	0.000148664
3592800	0.000147976
3596400	0.000145905
3600000	0.000143901
3603600	0.000140098
3607200	0.000142978
3610800	0.000148964
3614400	0.000146783
3618000	0.000139703
3621600	0.000133964
3625200	0.000131678
3628800	0.000127484
3632400	0.000121508
3636000	0.000117193
3639600	0.000115922
3643200	0.000114322
3646800	0.000114207
3650400	0.000115808
3654000	0.000124703
3657600	0.000135994
3661200	0.000140241
3664800	0.000142497
3668400	0.000143932
3672000	0.000145905
3675600	0.000145813
3679200	0.000143125
3682800	0.000139701
3686400	0.000137644
3690000	0.000135851
3693600	0.000139187
3697200	0.000146343
3700800	0.000143354
3704400	0.000135247
3708000	0.000129291
3711600	0.000127316
3715200	0.000121246
3718800	0.000116403
3722400	0.000112105
3726000	0.000108341
3729600	0.000106822
3733200	0.000105369
3736800	0.000103142
3740400	0.000100388
3744000	0.000102135
3747600	0.000108067
3751200	0.000115253
3754800	0.00011993
3758400	0.000122468
3762000	0.000122081
3765600	0.000118736
3769200	0.000115286
3772800	0.00011409
3776400	0.000112889
3780000	0.00011821
3783600	0.000126406
3787200	0.000123225
3790800	0.000116268
3794400	0.000112879
3798000	0.000113783
3801600	0.000110455
3805200	0.000104813
3808800	0.000101405
3812400	9.97E-05
3816000	9.90E-05
3819600	9.76E-05
3823200	9.50E-05
3826800	8.93E-05
3830400	8.92E-05
3834000	9.39E-05
3837600	0.000100076
3841200	0.000105861
3844800	0.000111143
3848400	0.000109895
3852000	0.000105177
3855600	0.000101867
3859200	0.000100619
3862800	0.000100347
3866400	0.000105615
3870000	0.000116735
3873600	0.000116622
3877200	0.00011295
3880800	0.000111426
3884400	0.000114504
3888000	0.000110687
3891600	0.000107234
3895200	0.000105832
3898800	0.000104422
3902400	0.000103339
3906000	0.000103318
3909600	0.000105639
3913200	0.000112684
3916800	0.000124398
3920400	0.000130747
3924000	0.000134801
3927600	0.00013685
3931200	0.000138827
3934800	0.000137994
3938400	0.000136127
3942000	0.000133766
3945600	0.000132308
3949200	0.000130067
3952800	0.000132779
3956400	0.000140821
3960000	0.000139361
3963600	0.000133567
3967200	0.000128921
3970800	0.000126653
3974400	0.000119739
3978000	0.000114094
3981600	0.000111833
3985200	0.000110943
3988800	0.000109551
3992400	0.000110588
3996000	0.000111984
3999600	0.000120959
4003200	0.000131934
4006800	0.000135804
4010400	0.000137877
4014000	0.000139208
4017600	0.000140417
4021200	0.00013842
4024800	0.000135223
4028400	0.00013178
4032000	0.00013028
4035600	0.000129242
4039200	0.000133391
4042800	0.000143455
4046400	0.000142996
4050000	0.00013669
4053600	0.000131475
4057200	0.000129066
4060800	0.00012189
4064400	0.000118186
4068000	0.000116727
4071600	0.00011399
4075200	0.000112453
4078800	0.000113241
4082400	0.000115024
4086000	0.000124606
4089600	0.000135913
4093200	0.000138972
4096800	0.000139924
4100400	0.000140112
4104000	0.000141574
4107600	0.000140874
4111200	0.000139513
4114800	0.000138444
4118400	0.000137646
4122000	0.000136162
4125600	0.000139433
4129200	0.000147693
4132800	0.000145434
4136400	0.000138133
4140000	0.000132556
4143600	0.000128338
4147200	0.000120871
4150800	0.000115189
4154400	0.000111368
4158000	0.000109541
4161600	0.000108607
4165200	0.000110335
4168800	0.000112433
4172400	0.00012291
4176000	0.000135147
4179600	0.000138944
4183200	0.00014053
4186800	0.000142982
4190400	0.000144153
4194000	0.000143475
4197600	0.000141451
4201200	0.000139071
4204800	0.000136795
4208400	0.000134036
4212000	0.000137134
4215600	0.000145458
4219200	0.000144257
4222800	0.00013711
4226400	0.000131393
4230000	0.000127296
4233600	0.000119709
4237200	0.000114373
4240800	0.000111653
4244400	0.000109897
4248000	0.000109268
4251600	0.000110234
4255200	0.000111614
4258800	0.000121528
4262400	0.000134504
4266000	0.000139683
4269600	0.00014089
4273200	0.000142159
4276800	0.000142888
4280400	0.000141218
4284000	0.000138453
4287600	0.000135814
4291200	0.000134146
4294800	0.000132574
4298400	0.000136211
4302000	0.000142914
4305600	0.000140679
4309200	0.000131825
4312800	0.000125869
4316400	0.000123511
4320000	0.000116432
4323600	0.000110476
4327200	0.000107793
4330800	0.000105316
4334400	0.000104252
4338000	0.000105242
4341600	0.000103671
4345200	0.000101217
4348800	0.000104334
4352400	0.000110275
4356000	0.000114633
4359600	0.000116915
4363200	0.000118384
4366800	0.000119766
4370400	0.000116714
4374000	0.000113607
4377600	0.000112447
4381200	0.000111853
4384800	0.000116196
4388400	0.000126285
4392000	0.000125157
4395600	0.00011766
4399200	0.000113771
4402800	0.000113376
4406400	0.000108118
4410000	0.000103267
4413600	9.83E-05
4417200	9.63E-05
4420800	9.54E-05
4424400	9.42E-05
4428000	9.33E-05
4431600	8.94E-05
4435200	9.09E-05
4438800	9.35E-05
4442400	9.70E-05
4446000	0.000101366
4449600	0.000105981
4453200	0.000104919
4456800	0.000100746
4460400	9.75E-05
4464000	9.63E-05
4467600	9.72E-05
4471200	0.000103441
4474800	0.000116393
4478400	0.000116761
4482000	0.000112914
4485600	0.000110814
4489200	0.000111956
4492800	0.000106518
4496400	0.000102676
4500000	0.000100568
4503600	0.000100429
4507200	0.00010042
4510800	0.000102185
4514400	0.000105005
4518000	0.000119572
4521600	0.000132851
4525200	0.000137724
4528800	0.000138727
4532400	0.000139572
4536000	0.000141498
4539600	0.000140632
4543200	0.000138983
4546800	0.00013657
4550400	0.000134871
4554000	0.000132675
4557600	0.000136379
4561200	0.000146623
4564800	0.000145293
4568400	0.00013782
4572000	0.000131573
4575600	0.00012746
4579200	0.000119924
4582800	0.000113616
4586400	0.000110977
4590000	0.000109639
4593600	0.000109248
4597200	0.000110609
4600800	0.000113065
4604400	0.000124803
4608000	0.00013608
4611600	0.000139963
4615200	0.000140162
4618800	0.000141156
4622400	0.000142867
4626000	0.000141985
4629600	0.000141234
4633200	0.000139091
4636800	0.000137906
4640400	0.000135088
4644000	0.000136995
4647600	0.00014465
4651200	0.000143639
4654800	0.000135882
4658400	0.000129236
4662000	0.000124676
4665600	0.000116571
4669200	0.000109927
4672800	0.000106712
4676400	0.000105625
4680000	0.000104937
4683600	0.000106194
4687200	0.000110124
4690800	0.000122304
4694400	0.00013458
4698000	0.000138434
4701600	0.000137665
4705200	0.000137996
4708800	0.000138913
4712400	0.000137644
4716000	0.000136066
4719600	0.000133522
4723200	0.000132587
4726800	0.000130771
4730400	0.000134056
4734000	0.00014333
4737600	0.000143088
4741200	0.000136228
4744800	0.000129429
4748400	0.000124056
4752000	0.000115368
4755600	0.000107246
4759200	0.000105111
4762800	0.000104952
4766400	0.000106016
4770000	0.000107825
4773600	0.000110783
4777200	0.000122494
4780800	0.00013372
4784400	0.000137231
4788000	0.000136009
4791600	0.00013666
4795200	0.000136115
4798800	0.000135384
4802400	0.000134951
4806000	0.000132763
4809600	0.00013237
4813200	0.000131
4816800	0.000134942
4820400	0.000143115
4824000	0.000142034
4827600	0.000135376
4831200	0.000129023
4834800	0.000124365
4838400	0.000115058
4842000	0.000108055
4845600	0.000103779
4849200	0.000102975
4852800	0.000103255
4856400	0.000104508
4860000	0.000107379
4863600	0.000117916
4867200	0.000129684
4870800	0.000134989
4874400	0.000135726
4878000	0.000135792
4881600	0.000136338
4885200	0.000134879
4888800	0.000132314
4892400	0.000130038
4896000	0.000129298
4899600	0.000128241
4903200	0.000130749
4906800	0.000138186
4910400	0.000137059
4914000	0.000130697
4917600	0.000124944
4921200	0.000121583
4924800	0.000114512
4928400	0.000109622
4932000	0.000105922
4935600	0.000106323
4939200	0.000106761
4942800	0.000106532
4946400	0.000103939
4950000	0.000102524
4953600	0.00010445
4957200	0.000109399
4960800	0.000113139
4964400	0.00011424
4968000	0.000114475
4971600	0.000113243
4975200	0.000110396
4978800	0.000105795
4982400	0.000105326
4986000	0.000105695
4989600	0.000109389
4993200	0.000119911
4996800	0.0001204
5000400	0.000112785
5004000	0.000107289
5007600	0.000106223
5011200	0.000100631
5014800	9.41E-05
5018400	8.86E-05
5022000	8.63E-05
5025600	8.72E-05
5029200	8.93E-05
5032800	8.95E-05
5036400	8.74E-05
5040000	8.75E-05
5043600	9.22E-05
5047200	9.78E-05
5050800	0.000102985
5054400	0.000107353
5058000	0.00010643
5061600	0.000103323
