#1	
double tab1(17521,2)   # comment line	
813599	43.13466667
813600	42.88866667
817199	42.88866667
817200	42.496
820799	42.496
820800	41.074
824399	41.074
824400	39.87
827999	39.87
828000	40.35066667
831599	40.35066667
831600	41.08733333
835199	41.08733333
835200	41.98933333
838799	41.98933333
838800	46.82866667
842399	46.82866667
842400	46.50066667
845999	46.50066667
846000	43.398
849599	43.398
849600	37.398
853199	37.398
853200	32.466
856799	32.466
856800	30.98866667
860399	30.98866667
860400	25.352
863999	25.352
864000	25.268
867599	25.268
867600	23.68
871199	23.68
871200	22.05266667
874799	22.05266667
874800	21.646
878399	21.646
878400	21.95866667
881999	21.95866667
882000	24.30333333
885599	24.30333333
885600	33.17466667
889199	33.17466667
889200	45.488
892799	45.488
892800	47.51466667
896399	47.51466667
896400	44.69466667
899999	44.69466667
900000	42.48666667
903599	42.48666667
903600	42.23266667
907199	42.23266667
907200	40.83333333
910799	40.83333333
910800	42.23933333
914399	42.23933333
914400	43.50466667
917999	43.50466667
918000	45.776
921599	45.776
921600	45.68333333
925199	45.68333333
925200	50.28266667
928799	50.28266667
928800	48.88866667
932399	48.88866667
932400	47.906
935999	47.906
936000	42.21533333
939599	42.21533333
939600	36.91333333
943199	36.91333333
943200	34.74866667
946799	34.74866667
946800	29.27933333
950399	29.27933333
950400	27.42333333
953999	27.42333333
954000	27.46866667
957599	27.46866667
957600	26.86933333
961199	26.86933333
961200	25.51666667
964799	25.51666667
964800	25.324
968399	25.324
968400	26.71266667
971999	26.71266667
972000	33.108
975599	33.108
975600	43.61133333
979199	43.61133333
979200	43.44533333
982799	43.44533333
982800	42.41
986399	42.41
986400	42.892
989999	42.892
990000	43.74733333
993599	43.74733333
993600	42.608
997199	42.608
997200	41.78466667
1000799	41.78466667
1000800	40.44066667
1004399	40.44066667
1004400	40.692
1007999	40.692
1008000	41.914
1011599	41.914
1011600	46.68466667
1015199	46.68466667
1015200	45.35866667
1018799	45.35866667
1018800	42.90066667
1022399	42.90066667
1022400	38.116
1025999	38.116
1026000	34.17733333
1029599	34.17733333
1029600	31.09466667
1033199	31.09466667
1033200	28.26266667
1036799	28.26266667
1036800	30.616
1040399	30.616
1040400	26.92733333
1043999	26.92733333
1044000	26.35066667
1047599	26.35066667
1047600	25.46333333
1051199	25.46333333
1051200	25.03666667
1054799	25.03666667
1054800	25.302
1058399	25.302
1058400	25.42733333
1061999	25.42733333
1062000	26.47
1065599	26.47
1065600	30.354
1069199	30.354
1069200	34.17533333
1072799	34.17533333
1072800	35.16066667
1076399	35.16066667
1076400	35.32
1079999	35.32
1080000	34.00066667
1083599	34.00066667
1083600	31.53733333
1087199	31.53733333
1087200	28.31
1090799	28.31
1090800	28.436
1094399	28.436
1094400	31.866
1097999	31.866
1098000	36.60333333
1101599	36.60333333
1101600	35.716
1105199	35.716
1105200	31.05466667
1108799	31.05466667
1108800	28.16733333
1112399	28.16733333
1112400	26.46066667
1115999	26.46066667
1116000	25.58933333
1119599	25.58933333
1119600	23.72266667
1123199	23.72266667
1123200	19.716
1126799	19.716
1126800	19.02066667
1130399	19.02066667
1130400	18.55133333
1133999	18.55133333
1134000	16.306
1137599	16.306
1137600	17.64533333
1141199	17.64533333
1141200	17.838
1144799	17.838
1144800	11.44466667
1148399	11.44466667
1148400	15.582
1151999	15.582
1152000	22.812
1155599	22.812
1155600	25.23866667
1159199	25.23866667
1159200	27.17666667
1162799	27.17666667
1162800	31.85666667
1166399	31.85666667
1166400	29.96933333
1169999	29.96933333
1170000	25.892
1173599	25.892
1173600	26.44733333
1177199	26.44733333
1177200	27.36866667
1180799	27.36866667
1180800	30.466
1184399	30.466
1184400	39.5
1187999	39.5
1188000	40.76133333
1191599	40.76133333
1191600	39.17466667
1195199	39.17466667
1195200	34.09333333
1198799	34.09333333
1198800	28.822
1202399	28.822
1202400	31.57866667
1205999	31.57866667
1206000	27.02333333
1209599	27.02333333
1209600	27.50066667
1213199	27.50066667
1213200	26.474
1216799	26.474
1216800	24.68533333
1220399	24.68533333
1220400	23.24266667
1223999	23.24266667
1224000	24.60733333
1227599	24.60733333
1227600	26.82333333
1231199	26.82333333
1231200	41.24666667
1234799	41.24666667
1234800	60.40266667
1238399	60.40266667
1238400	63.43733333
1241999	63.43733333
1242000	59.08133333
1245599	59.08133333
1245600	53.95533333
1249199	53.95533333
1249200	53.00933333
1252799	53.00933333
1252800	52.048
1256399	52.048
1256400	52.33933333
1259999	52.33933333
1260000	52.78466667
1263599	52.78466667
1263600	54.14066667
1267199	54.14066667
1267200	52.90866667
1270799	52.90866667
1270800	63.29466667
1274399	63.29466667
1274400	62.368
1277999	62.368
1278000	53.77266667
1281599	53.77266667
1281600	42.39866667
1285199	42.39866667
1285200	33.538
1288799	33.538
1288800	28.10666667
1292399	28.10666667
1292400	20.07
1295999	20.07
1296000	18.72
1299599	18.72
1299600	18.69533333
1303199	18.69533333
1303200	17.70533333
1306799	17.70533333
1306800	17.408
1310399	17.408
1310400	18.92266667
1313999	18.92266667
1314000	23.164
1317599	23.164
1317600	36.436
1321199	36.436
1321200	61.726
1324799	61.726
1324800	68.426
1328399	68.426
1328400	67.856
1331999	67.856
1332000	66.15866667
1335599	66.15866667
1335600	63.906
1339199	63.906
1339200	59.788
1342799	59.788
1342800	58.024
1346399	58.024
1346400	56.77533333
1349999	56.77533333
1350000	57.52733333
1353599	57.52733333
1353600	61.40733333
1357199	61.40733333
1357200	76.82533333
1360799	76.82533333
1360800	78.42666667
1364399	78.42666667
1364400	67.94733333
1367999	67.94733333
1368000	53.45733333
1371599	53.45733333
1371600	39.52133333
1375199	39.52133333
1375200	36.286
1378799	36.286
1378800	28.74333333
1382399	28.74333333
1382400	26.7
1385999	26.7
1386000	24.28466667
1389599	24.28466667
1389600	22.73133333
1393199	22.73133333
1393200	22.34
1396799	22.34
1396800	21.918
1400399	21.918
1400400	26.31466667
1403999	26.31466667
1404000	38.18
1407599	38.18
1407600	56.18066667
1411199	56.18066667
1411200	60.47466667
1414799	60.47466667
1414800	56.68733333
1418399	56.68733333
1418400	54.86133333
1421999	54.86133333
1422000	54.786
1425599	54.786
1425600	53.81533333
1429199	53.81533333
1429200	54.162
1432799	54.162
1432800	53.206
1436399	53.206
1436400	52.756
1439999	52.756
1440000	60.24866667
1443599	60.24866667
1443600	72.09466667
1447199	72.09466667
1447200	62.926
1450799	62.926
1450800	56.48933333
1454399	56.48933333
1454400	48.74
1457999	48.74
1458000	36.23133333
1461599	36.23133333
1461600	31.47933333
1465199	31.47933333
1465200	25.07533333
1468799	25.07533333
1468800	25.67666667
1472399	25.67666667
1472400	23.56866667
1475999	23.56866667
1476000	22.104
1479599	22.104
1479600	21.674
1483199	21.674
1483200	22.21733333
1486799	22.21733333
1486800	25.09
1490399	25.09
1490400	37.56533333
1493999	37.56533333
1494000	58.27666667
1497599	58.27666667
1497600	62.908
1501199	62.908
1501200	60.17
1504799	60.17
1504800	57.34333333
1508399	57.34333333
1508400	55.852
1511999	55.852
1512000	52.768
1515599	52.768
1515600	50.28733333
1519199	50.28733333
1519200	48.69666667
1522799	48.69666667
1522800	49.38
1526399	49.38
1526400	49.30866667
1529999	49.30866667
1530000	63.118
1533599	63.118
1533600	69.734
1537199	69.734
1537200	57.188
1540799	57.188
1540800	49.37533333
1544399	49.37533333
1544400	38.59266667
1547999	38.59266667
1548000	35.026
1551599	35.026
1551600	31.36533333
1555199	31.36533333
1555200	30.90666667
1558799	30.90666667
1558800	29.54
1562399	29.54
1562400	27.92866667
1565999	27.92866667
1566000	27.764
1569599	27.764
1569600	29.27733333
1573199	29.27733333
1573200	30.606
1576799	30.606
1576800	39.902
1580399	39.902
1580400	52.47933333
1583999	52.47933333
1584000	59.484
1587599	59.484
1587600	57.98466667
1591199	57.98466667
1591200	55.104
1594799	55.104
1594800	53.90266667
1598399	53.90266667
1598400	50.098
1601999	50.098
1602000	49.12133333
1605599	49.12133333
1605600	45.59733333
1609199	45.59733333
1609200	48.542
1612799	48.542
1612800	51.36266667
1616399	51.36266667
1616400	57.80066667
1619999	57.80066667
1620000	56.34866667
1623599	56.34866667
1623600	50.52133333
1627199	50.52133333
1627200	43.60066667
1630799	43.60066667
1630800	37.42733333
1634399	37.42733333
1634400	36.42333333
1637999	36.42333333
1638000	33.55466667
1641599	33.55466667
1641600	32.93533333
1645199	32.93533333
1645200	30.22333333
1648799	30.22333333
1648800	30.64
1652399	30.64
1652400	29.824
1655999	29.824
1656000	29.32266667
1659599	29.32266667
1659600	29.764
1663199	29.764
1663200	30.546
1666799	30.546
1666800	32.38333333
1670399	32.38333333
1670400	35.74333333
1673999	35.74333333
1674000	40.44533333
1677599	40.44533333
1677600	41.81666667
1681199	41.81666667
1681200	41.082
1684799	41.082
1684800	39.84266667
1688399	39.84266667
1688400	37.774
1691999	37.774
1692000	36.396
1695599	36.396
1695600	38.06733333
1699199	38.06733333
1699200	43.114
1702799	43.114
1702800	48.38333333
1706399	48.38333333
1706400	51.29733333
1709999	51.29733333
1710000	45.818
1713599	45.818
1713600	37.23133333
1717199	37.23133333
1717200	34.456
1720799	34.456
1720800	34.85866667
1724399	34.85866667
1724400	31.384
1727999	31.384
1728000	29.908
1731599	29.908
1731600	28.62133333
1735199	28.62133333
1735200	28.642
1738799	28.642
1738800	27.47266667
1742399	27.47266667
1742400	26.87666667
1745999	26.87666667
1746000	27.57733333
1749599	27.57733333
1749600	25.81466667
1753199	25.81466667
1753200	27.514
1756799	27.514
1756800	28.754
1760399	28.754
1760400	32.47133333
1763999	32.47133333
1764000	34.142
1767599	34.142
1767600	36.22066667
1771199	36.22066667
1771200	35.122
1774799	35.122
1774800	33.05733333
1778399	33.05733333
1778400	31.696
1781999	31.696
1782000	32.36466667
1785599	32.36466667
1785600	35.474
1789199	35.474
1789200	45.17733333
1792799	45.17733333
1792800	47.29466667
1796399	47.29466667
1796400	44.70333333
1799999	44.70333333
1800000	37.316
1803599	37.316
1803600	32.93333333
1807199	32.93333333
1807200	34.804
1810799	34.804
1810800	29.94733333
1814399	29.94733333
1814400	28.964
1817999	28.964
1818000	26.19066667
1821599	26.19066667
1821600	25.00533333
1825199	25.00533333
1825200	22.95133333
1828799	22.95133333
1828800	23.63133333
1832399	23.63133333
1832400	30.20866667
1835999	30.20866667
1836000	43.46533333
1839599	43.46533333
1839600	59.29866667
1843199	59.29866667
1843200	59.31466667
1846799	59.31466667
1846800	60.44933333
1850399	60.44933333
1850400	59.52066667
1853999	59.52066667
1854000	57.25133333
1857599	57.25133333
1857600	54.83466667
1861199	54.83466667
1861200	54.32733333
1864799	54.32733333
1864800	54.23533333
1868399	54.23533333
1868400	52.32066667
1871999	52.32066667
1872000	55.01533333
1875599	55.01533333
1875600	64.102
1879199	64.102
1879200	71.20666667
1882799	71.20666667
1882800	61.43333333
1886399	61.43333333
1886400	52.36
1889999	52.36
1890000	45.26066667
1893599	45.26066667
1893600	42.52533333
1897199	42.52533333
1897200	33.29933333
1900799	33.29933333
1900800	37.01066667
1904399	37.01066667
1904400	34.27333333
1907999	34.27333333
1908000	33.87266667
1911599	33.87266667
1911600	32.34266667
1915199	32.34266667
1915200	33.65333333
1918799	33.65333333
1918800	37.02266667
1922399	37.02266667
1922400	51.38466667
1925999	51.38466667
1926000	77.854
1929599	77.854
1929600	78.23
1933199	78.23
1933200	75.27133333
1936799	75.27133333
1936800	74.21666667
1940399	74.21666667
1940400	68.918
1943999	68.918
1944000	63.43666667
1947599	63.43666667
1947600	62.34533333
1951199	62.34533333
1951200	59.328
1954799	59.328
1954800	60.1
1958399	60.1
1958400	60.412
1961999	60.412
1962000	66.97866667
1965599	66.97866667
1965600	69.48133333
1969199	69.48133333
1969200	58.532
1972799	58.532
1972800	55.22866667
1976399	55.22866667
1976400	44.166
1979999	44.166
1980000	39.24666667
1983599	39.24666667
1983600	29.37733333
1987199	29.37733333
1987200	27.68133333
1990799	27.68133333
1990800	23.20666667
1994399	23.20666667
1994400	21.04
1997999	21.04
1998000	20.258
2001599	20.258
2001600	23.55266667
2005199	23.55266667
2005200	27.99466667
2008799	27.99466667
2008800	40.09733333
2012399	40.09733333
2012400	56.68
2015999	56.68
2016000	58.348
2019599	58.348
2019600	57.83533333
2023199	57.83533333
2023200	56.87933333
2026799	56.87933333
2026800	58.456
2030399	58.456
2030400	55.752
2033999	55.752
2034000	51.948
2037599	51.948
2037600	51.604
2041199	51.604
2041200	53.576
2044799	53.576
2044800	57.27266667
2048399	57.27266667
2048400	60.62733333
2051999	60.62733333
2052000	64.418
2055599	64.418
2055600	55.78933333
2059199	55.78933333
2059200	46.492
2062799	46.492
2062800	35.25733333
2066399	35.25733333
2066400	32.01733333
2069999	32.01733333
2070000	25.136
2073599	25.136
2073600	22.26066667
2077199	22.26066667
2077200	21.69266667
2080799	21.69266667
2080800	20.484
2084399	20.484
2084400	20.01933333
2087999	20.01933333
2088000	20.41
2091599	20.41
2091600	25.45733333
2095199	25.45733333
2095200	33.66133333
2098799	33.66133333
2098800	45.44266667
2102399	45.44266667
2102400	48.80733333
2105999	48.80733333
2106000	46.63066667
2109599	46.63066667
2109600	45.574
2113199	45.574
2113200	45.00133333
2116799	45.00133333
2116800	45.05866667
2120399	45.05866667
2120400	44.35333333
2123999	44.35333333
2124000	45.86266667
2127599	45.86266667
2127600	45.93733333
2131199	45.93733333
2131200	46.86866667
2134799	46.86866667
2134800	50.24066667
2138399	50.24066667
2138400	52.88
2141999	52.88
2142000	46.736
2145599	46.736
2145600	40.238
2149199	40.238
2149200	36.234
2152799	36.234
2152800	36.40866667
2156399	36.40866667
2156400	31.78066667
2159999	31.78066667
2160000	32.28066667
2163599	32.28066667
2163600	30.83333333
2167199	30.83333333
2167200	30.12933333
2170799	30.12933333
2170800	29.51466667
2174399	29.51466667
2174400	29.19066667
2177999	29.19066667
2178000	30.79466667
2181599	30.79466667
2181600	35.94733333
2185199	35.94733333
2185200	47.78266667
2188799	47.78266667
2188800	49.4
2192399	49.4
2192400	49.08266667
2195999	49.08266667
2196000	47.28266667
2199599	47.28266667
2199600	46.23533333
2203199	46.23533333
2203200	43.62333333
2206799	43.62333333
2206800	42.77866667
2210399	42.77866667
2210400	43.20466667
2213999	43.20466667
2214000	43.498
2217599	43.498
2217600	44.884
2221199	44.884
2221200	49.59
2224799	49.59
2224800	49.25
2228399	49.25
2228400	47.47333333
2231999	47.47333333
2232000	41.43533333
2235599	41.43533333
2235600	35.562
2239199	35.562
2239200	34.66533333
2242799	34.66533333
2242800	31.60466667
2246399	31.60466667
2246400	31.89266667
2249999	31.89266667
2250000	29.35533333
2253599	29.35533333
2253600	26.04666667
2257199	26.04666667
2257200	26.50333333
2260799	26.50333333
2260800	26.256
2264399	26.256
2264400	25.93133333
2267999	25.93133333
2268000	25.46266667
2271599	25.46266667
2271600	29.16533333
2275199	29.16533333
2275200	35.43133333
2278799	35.43133333
2278800	37.19933333
2282399	37.19933333
2282400	36.158
2285999	36.158
2286000	37.19
2289599	37.19
2289600	34.68
2293199	34.68
2293200	32.588
2296799	32.588
2296800	30.814
2300399	30.814
2300400	33.29866667
2303999	33.29866667
2304000	35.17333333
2307599	35.17333333
2307600	40.03333333
2311199	40.03333333
2311200	41.76
2314799	41.76
2314800	36.094
2318399	36.094
2318400	29.998
2321999	29.998
2322000	23.078
2325599	23.078
2325600	22.562
2329199	22.562
2329200	16.75533333
2332799	16.75533333
2332800	15.85866667
2336399	15.85866667
2336400	9.614666667
2339999	9.614666667
2340000	6.854
2343599	6.854
2343600	8.104
2347199	8.104
2347200	9.964
2350799	9.964
2350800	12.75533333
2354399	12.75533333
2354400	12.31933333
2357999	12.31933333
2358000	15.354
2361599	15.354
2361600	19.598
2365199	19.598
2365200	20.63533333
2368799	20.63533333
2368800	22.11866667
2372399	22.11866667
2372400	23.50933333
2375999	23.50933333
2376000	22.75733333
2379599	22.75733333
2379600	19.422
2383199	19.422
2383200	21.47666667
2386799	21.47666667
2386800	22.05666667
2390399	22.05666667
2390400	25.224
2393999	25.224
2394000	30.69133333
2397599	30.69133333
2397600	34.496
2401199	34.496
2401200	30.77
2404799	30.77
2404800	25.16866667
2408399	25.16866667
2408400	22.66
2411999	22.66
2412000	25.04533333
2415599	25.04533333
2415600	18.176
2419199	18.176
2419200	17.414
2422799	17.414
2422800	15.53733333
2426399	15.53733333
2426400	10.28866667
2429999	10.28866667
2430000	9.624
2433599	9.624
2433600	9.576666667
2437199	9.576666667
2437200	16.81933333
2440799	16.81933333
2440800	29.10133333
2444399	29.10133333
2444400	43.458
2447999	43.458
2448000	45.082
2451599	45.082
2451600	43.402
2455199	43.402
2455200	43.414
2458799	43.414
2458800	43.502
2462399	43.502
2462400	36.79266667
2465999	36.79266667
2466000	38.54466667
2469599	38.54466667
2469600	39.01733333
2473199	39.01733333
2473200	37.81533333
2476799	37.81533333
2476800	37.458
2480399	37.458
2480400	43.28666667
2483999	43.28666667
2484000	43.40333333
2487599	43.40333333
2487600	38.29266667
2491199	38.29266667
2491200	33.434
2494799	33.434
2494800	27.59133333
2498399	27.59133333
2498400	25.444
2501999	25.444
2502000	20.20466667
2505599	20.20466667
2505600	19.13466667
2509199	19.13466667
2509200	18.11
2512799	18.11
2512800	17.25133333
2516399	17.25133333
2516400	17.85133333
2519999	17.85133333
2520000	19.806
2523599	19.806
2523600	25.434
2527199	25.434
2527200	36.09666667
2530799	36.09666667
2530800	49.452
2534399	49.452
2534400	49.928
2537999	49.928
2538000	48.656
2541599	48.656
2541600	49.69733333
2545199	49.69733333
2545200	49.812
2548799	49.812
2548800	46.40066667
2552399	46.40066667
2552400	46.34266667
2555999	46.34266667
2556000	50.17933333
2559599	50.17933333
2559600	51.238
2563199	51.238
2563200	52.20733333
2566799	52.20733333
2566800	59.084
2570399	59.084
2570400	63.12733333
2573999	63.12733333
2574000	55.87866667
2577599	55.87866667
2577600	50.602
2581199	50.602
2581200	40.15333333
2584799	40.15333333
2584800	36.88333333
2588399	36.88333333
2588400	29.96733333
2591999	29.96733333
2592000	30.268
2595599	30.268
2595600	28.824
2599199	28.824
2599200	26.744
2602799	26.744
2602800	22.85066667
2606399	22.85066667
2606400	23.956
2609999	23.956
2610000	28.026
2613599	28.026
2613600	34.45533333
2617199	34.45533333
2617200	45.52133333
2620799	45.52133333
2620800	47.68266667
2624399	47.68266667
2624400	42.83533333
2627999	42.83533333
2628000	40.342
2631599	40.342
2631600	38.33666667
2635199	38.33666667
2635200	35.36866667
2638799	35.36866667
2638800	33.936
2642399	33.936
2642400	33.85
2645999	33.85
2646000	34.60666667
2649599	34.60666667
2649600	37.268
2653199	37.268
2653200	41.486
2656799	41.486
2656800	41.334
2660399	41.334
2660400	38.344
2663999	38.344
2664000	32.836
2667599	32.836
2667600	30.99333333
2671199	30.99333333
2671200	29.654
2674799	29.654
2674800	25.98666667
2678399	25.98666667
2678400	23.27266667
2681999	23.27266667
2682000	22.76066667
2685599	22.76066667
2685600	23.096
2689199	23.096
2689200	21.564
2692799	21.564
2692800	22.076
2696399	22.076
2696400	24.37933333
2699999	24.37933333
2700000	31.82933333
2703599	31.82933333
2703600	42.43466667
2707199	42.43466667
2707200	43.01066667
2710799	43.01066667
2710800	42.37266667
2714399	42.37266667
2714400	41.116
2717999	41.116
2718000	39.48733333
2721599	39.48733333
2721600	38.33066667
2725199	38.33066667
2725200	37.792
2728799	37.792
2728800	36.79333333
2732399	36.79333333
2732400	39.45733333
2735999	39.45733333
2736000	39.60066667
2739599	39.60066667
2739600	44.64133333
2743199	44.64133333
2743200	46.99
2746799	46.99
2746800	43.91333333
2750399	43.91333333
2750400	38.114
2753999	38.114
2754000	34.46866667
2757599	34.46866667
2757600	32.732
2761199	32.732
2761200	29.30666667
2764799	29.30666667
2764800	31.39133333
2768399	31.39133333
2768400	29.466
2771999	29.466
2772000	29.10666667
2775599	29.10666667
2775600	27.98666667
2779199	27.98666667
2779200	28.23333333
2782799	28.23333333
2782800	30.38733333
2786399	30.38733333
2786400	36.876
2789999	36.876
2790000	47.678
2793599	47.678
2793600	50.49133333
2797199	50.49133333
2797200	49.11866667
2800799	49.11866667
2800800	49.05933333
2804399	49.05933333
2804400	48.20133333
2807999	48.20133333
2808000	45.99933333
2811599	45.99933333
