#1
double humidity(97,10) # mole fraction of water if oxygen is saturated 
0	283.15	293.15	303.15	313.15	323.15	333.15	343.15	353.15	363.15	# first column: pressure [bar], second column: mole fraction at 293.15K [mole H2O per mole O2+H2O], and so on
4.6059220	0.003815184	0.0051313	0.009447275	0.016763108	0.0270788	0.043614497	0.069590346	0.105006347	0.1498625
4.7686120	0.003708559	0.0049563	0.00910767	0.01616267	0.0261213	0.042134127	0.067351719	0.101774077	0.1454012
4.9370480	0.003576877	0.004776	0.008787878	0.015612512	0.0252499	0.040764506	0.065220791	0.098618756	0.1409584
5.1114330	0.003461022	0.0046236	0.008497472	0.015082639	0.0243791	0.039332006	0.062886508	0.095042606	0.1358003
5.2919790	0.00333273	0.0044678	0.008222052	0.014595485	0.0235881	0.038029429	0.060749006	0.091746829	0.1310229
5.4789010	0.00319975	0.0043016	0.007936359	0.014104025	0.0228046	0.03676904	0.058728304	0.08868239	0.1266313
5.6724260	0.003111472	0.00416	0.007657981	0.013605414	0.0220023	0.035511678	0.056796587	0.085857028	0.122693
5.8727870	0.003040842	0.004024	0.007387046	0.013129979	0.0212528	0.034390167	0.05517674	0.083612517	0.1196975
6.0802240	0.002908043	0.0039008	0.007188895	0.012772329	0.0206511	0.033307437	0.053223565	0.080399487	0.1148352
6.2949890	0.002822594	0.0037593	0.00691232	0.012281653	0.0198673	0.032094628	0.051389004	0.077750428	0.1111789
6.5173400	0.002737869	0.0036333	0.006677882	0.011871616	0.0192145	0.031075551	0.049823785	0.075459201	0.1079818
6.7475440	0.002646268	0.0035092	0.006458449	0.011494016	0.0186159	0.030132344	0.048351593	0.073273644	0.1048985
6.9858800	0.002552961	0.0033838	0.006232519	0.011099119	0.0179836	0.029123603	0.046756771	0.070883103	0.1015026
7.2326340	0.002537856	0.0032947	0.005989022	0.010620822	0.0171901	0.027901988	0.044961617	0.068368988	0.0981241
7.4881040	0.002433948	0.0031833	0.005816776	0.010334376	0.0167361	0.027147571	0.043694411	0.066376621	0.0951942
7.7525970	0.00236318	0.0030812	0.005623843	0.00999111	0.016183	0.026268764	0.042317652	0.064329664	0.0923048
8.0264340	0.002315555	0.0029993	0.005444956	0.009652522	0.015622	0.025365125	0.040893633	0.062207525	0.0893068
8.3099420	0.002159711	0.0028678	0.005293261	0.009436095	0.0152963	0.024776956	0.039781142	0.060308856	0.0863601
8.6034640	0.002095695	0.0027699	0.005111286	0.009119852	0.0147956	0.024003972	0.038610413	0.058614922	0.0840175
8.9073550	0.002024298	0.0026627	0.004902501	0.008743701	0.0141863	0.023034874	0.037093999	0.056363674	0.0808439
9.2219790	0.001974141	0.002577	0.004723279	0.008412979	0.0136461	0.022179354	0.035769456	0.054416404	0.0781202
9.5477160	0.001932947	0.0024987	0.004556293	0.008105726	0.013147	0.021402483	0.034594544	0.052723183	0.0757884
9.8849590	0.001882441	0.0024235	0.004408896	0.00783863	0.0127127	0.020708404	0.033503039	0.051096604	0.0734891
10.2341100	0.001819235	0.0023391	0.004258116	0.007576282	0.0122936	0.020041189	0.032450168	0.049520539	0.0712523
10.5956000	0.001752974	0.0022557	0.00411133	0.007319863	0.0118813	0.019372779	0.031371439	0.047877279	0.0688903
10.9698600	0.001692863	0.0021811	0.003976085	0.007077819	0.0114863	0.018720929	0.030301105	0.046226829	0.0664981
11.3573300	0.001639731	0.0021123	0.003846451	0.006842184	0.0110995	0.018083505	0.029259307	0.044626905	0.0641863
11.7585000	0.001583423	0.0020405	0.003716522	0.006611488	0.0107254	0.017473144	0.028269609	0.043114794	0.0620087
12.1738300	0.001536749	0.0019747	0.003590259	0.006383425	0.0103542	0.016874834	0.027317578	0.041682434	0.0599694
12.6038300	0.001487057	0.0019111	0.003475472	0.006180172	0.0100252	0.016339432	0.026451743	0.040362132	0.0580706
13.0490200	0.001427018	0.0018418	0.003357308	0.005973541	0.0096905	0.015782867	0.025525322	0.038917867	0.0559605
13.5099400	0.001373284	0.0017785	0.003247092	0.005779058	0.0093744	0.015257978	0.024654654	0.037564428	0.0539873
